Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
glysar[c]	-443.46	53452.26	-9.03	-104805.14	104745.52	1.00e-05	1.00e-02
glysar[e]	-443.46	53452.26	2.60	-104793.52	104757.15	1.00e-05	1.00e-02
dchac[e]	-1556.92	250713.27	185.60	-491242.10	491571.74	1.00e-05	1.00e-02
gum[e]	0.00	100000.00	226080870.92	225884841.23	226276859.05	1.00e-05	1.00e-02
gumdchac[e]	0.00	100000.00	226082612.70	225886583.01	226278600.83	1.00e-05	1.00e-02
gumgchol[e]	0.00	100000.00	226082792.16	225886762.47	226278780.29	1.00e-05	1.00e-02
gumtchol[e]	0.00	100000.00	226082881.52	225886851.83	226278869.65	1.00e-05	1.00e-02
5HPET[r]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
leugly[e]	-495.57	10.09	219.28	169.82	227.17	1.00e-05	1.00e-02
leugly[c]	-495.57	10.09	200.29	150.83	208.18	1.00e-05	1.00e-02
leuleu[c]	-472.61	13.85	571.19	514.34	586.46	1.00e-05	1.00e-02
leuleu[e]	-472.61	13.85	599.68	542.84	614.96	1.00e-05	1.00e-02
pect[e]	0.00	100000.00	156781.43	-39248.26	352769.55	1.00e-05	1.00e-02
pectindchac[e]	0.00	100000.00	158568.63	-37461.06	354556.75	1.00e-05	1.00e-02
pectingchol[e]	0.00	100000.00	158748.09	-37281.60	354736.21	1.00e-05	1.00e-02
pectintchol[e]	0.00	100000.00	158837.45	-37192.24	354825.57	1.00e-05	1.00e-02
progly[e]	-499.85	16.38	36.29	-25.50	56.51	1.00e-05	1.00e-02
progly[c]	-499.85	16.38	22.04	-39.75	42.27	1.00e-05	1.00e-02
psyl[e]	0.00	100000.00	689354532.25	689158502.56	689550520.37	1.00e-05	1.00e-02
psylchol[e]	0.00	100000.00	689356453.49	689160423.80	689552441.61	1.00e-05	1.00e-02
psyltchol[e]	0.00	100000.00	689356542.85	689160513.16	689552530.97	1.00e-05	1.00e-02
psyltdechol[e]	0.00	100000.00	689356497.43	689160467.74	689552485.55	1.00e-05	1.00e-02
sbt_D[e]	-930.11	6.55	-304.59	-347.11	-303.64	1.00e-05	1.00e-02
thm[e]	0.00	100000.00	758.55	-195271.14	196746.68	1.00e-05	1.00e-02
1a25dhvitd3[c]	-486.94	106904.51	1426.73	-208135.79	210947.69	1.00e-05	1.00e-02
1a25dhvitd3[n]	-486.94	106904.51	1426.73	-208135.79	210947.69	1.00e-05	1.00e-02
4abut[n]	-364.63	6.52	26.79	-15.67	27.70	1.00e-05	1.00e-02
oh1[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
oh1[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
hyptaur[e]	-4.98	100000.00	307.75	-195721.94	196295.88	1.00e-05	1.00e-02
cysam[e]	-3.55	12.90	353.84	298.86	367.26	1.00e-05	1.00e-02
q10[e]	470.45	91.88	4491.66	4281.89	4659.86	1.00e-05	1.00e-02
dhap[m]	-1298.50	3.83	-1057.33	-1094.54	-1061.69	1.00e-05	1.00e-02
dpcoa[e]	-2288.86	28.73	-814.70	-900.71	-770.26	1.00e-05	1.00e-02
pan4p[e]	-1434.76	26.97	-500.77	-583.32	-459.78	1.00e-05	1.00e-02
5dpmev[c]	-2366.62	24.92	-1933.15	-2011.68	-1896.18	1.00e-05	1.00e-02
slfcys[e]	-178.75	100000.00	89.21	-195940.48	196077.34	1.00e-05	1.00e-02
fmn[e]	-1369.01	27.94	-520.41	-604.85	-477.53	1.00e-05	1.00e-02
ptth[e]	-562.68	21.56	419.99	348.05	450.37	1.00e-05	1.00e-02
q10h2[e]	333.91	91.08	4444.46	4236.26	4611.10	1.00e-05	1.00e-02
fe3[c]	-3.52	25.18	-10.86	-89.91	26.62	1.00e-05	1.00e-02
6pgl[c]	-1752.79	8.34	-1361.68	-1407.72	-1357.20	1.00e-05	1.00e-02
glu5sa[c]	-469.30	4.77	-77.93	-116.96	-80.45	1.00e-05	1.00e-02
mal_L[x]	-831.95	5.56	-662.77	-703.36	-663.74	1.00e-05	1.00e-02
5pmev[c]	-1494.15	6.15	-1060.18	-1101.91	-1060.01	1.00e-05	1.00e-02
1pyr5c[c]	-313.12	15.43	-52.35	-112.28	-33.99	1.00e-05	1.00e-02
pheme[e]	0.00	100000.00	1337.44	-194692.25	197325.56	1.00e-05	1.00e-02
slfcys[c]	-178.75	100000.00	82.13	-195947.56	196070.26	1.00e-05	1.00e-02
34hpp[e]	-478.69	16.38	-165.97	-227.77	-145.74	1.00e-05	1.00e-02
3mob[e]	-461.70	5.36	-148.94	-189.14	-150.30	1.00e-05	1.00e-02
3mop[e]	-455.36	5.71	-53.24	-94.13	-53.92	1.00e-05	1.00e-02
4mop[e]	-452.76	8.79	-50.64	-97.55	-45.30	1.00e-05	1.00e-02
5mta[e]	110.99	17.78	781.19	716.66	804.16	1.00e-05	1.00e-02
5oxpro[e]	-467.05	10.03	-199.01	-248.36	-191.23	1.00e-05	1.00e-02
ahcys[e]	-280.60	17.49	612.96	548.99	635.37	1.00e-05	1.00e-02
aicar[e]	-1375.23	16.12	-797.29	-858.56	-777.58	1.00e-05	1.00e-02
anth[e]	-162.51	10.87	105.56	54.57	114.99	1.00e-05	1.00e-02
cbasp[e]	-787.81	16.96	-519.74	-582.66	-498.38	1.00e-05	1.00e-02
mal_L[e]	-831.95	5.56	-653.25	-693.84	-654.22	1.00e-05	1.00e-02
idour[e]	-1076.18	4.96	-674.06	-713.47	-676.21	1.00e-05	1.00e-02
5hoxindoa[e]	-301.50	19.64	55.91	-12.28	82.53	1.00e-05	1.00e-02
glyald[e]	-434.93	4.72	-166.85	-205.79	-169.47	1.00e-05	1.00e-02
pep[e]	-1285.87	5.31	-1196.62	-1236.71	-1198.08	1.00e-05	1.00e-02
gudac[e]	-306.26	25.47	6.50	-73.10	44.54	1.00e-05	1.00e-02
Lkynr[e]	-287.47	12.84	248.57	193.71	261.86	1.00e-05	1.00e-02
cala[e]	-453.30	10.26	-140.54	-190.33	-132.31	1.00e-05	1.00e-02
crtn[e]	-23.46	19.17	289.30	222.05	314.99	1.00e-05	1.00e-02
kynate[e]	-256.92	16.90	11.16	-51.66	32.41	1.00e-05	1.00e-02
3hanthrn[e]	-371.63	15.51	-103.56	-163.65	-85.03	1.00e-05	1.00e-02
hLkynr[e]	-484.36	16.56	51.66	-10.48	72.24	1.00e-05	1.00e-02
quln[e]	-504.01	11.62	-370.02	-422.48	-359.13	1.00e-05	1.00e-02
2pg[e]	-1502.56	5.06	-1323.94	-1363.54	-1325.90	1.00e-05	1.00e-02
cholp[e]	-1229.77	75592.90	-649.08	-148840.85	147501.12	1.00e-05	1.00e-02
cyst_L[e]	-538.31	14.12	87.09	29.73	102.89	1.00e-05	1.00e-02
cyst_L[c]	-538.31	14.12	70.51	13.14	86.31	1.00e-05	1.00e-02
dcmp[e]	460.33	70710.68	996.18	-137626.44	139577.23	1.00e-05	1.00e-02
dmgly[e]	-341.55	30.23	60.55	-28.39	107.91	1.00e-05	1.00e-02
ethamp[e]	-1044.80	7.83	-732.40	-777.43	-728.94	1.00e-05	1.00e-02
fum[e]	-608.36	6.10	-519.00	-560.66	-518.92	1.00e-05	1.00e-02
g3pc[e]	-518.66	125356.64	419.62	-245309.07	246106.75	1.00e-05	1.00e-02
icit[e]	-1153.52	7.98	-930.15	-975.48	-926.37	1.00e-05	1.00e-02
L2aadp[e]	-633.94	8.80	-187.18	-234.12	-181.80	1.00e-05	1.00e-02
xan[e]	-104.42	11.42	74.11	22.04	84.63	1.00e-05	1.00e-02
xmp[e]	-1501.08	22.05	-1009.78	-1082.69	-978.42	1.00e-05	1.00e-02
xtsn[e]	-616.97	11.92	-80.81	-133.86	-69.32	1.00e-05	1.00e-02
3pg[e]	-1506.59	4.73	-1328.16	-1367.11	-1330.77	1.00e-05	1.00e-02
udpglcur[e]	-3319.41	18.25	-2472.46	-2537.92	-2448.57	1.00e-05	1.00e-02
glyc3p[e]	-1335.17	5.24	-1022.74	-1062.69	-1024.35	1.00e-05	1.00e-02
nicrnt[e]	-1574.38	17.85	-1038.39	-1103.07	-1015.28	1.00e-05	1.00e-02
orot5p[e]	-1906.67	21.81	-1462.73	-1535.17	-1431.86	1.00e-05	1.00e-02
hcys_L[e]	-276.20	12.05	125.87	72.56	137.62	1.00e-05	1.00e-02
retinal[e]	265.34	35.93	1516.38	1416.28	1574.93	1.00e-05	1.00e-02
argsuc[e]	-883.09	17.87	-123.62	-188.33	-100.48	1.00e-05	1.00e-02
acrn[e]	-908.92	75592.90	-104.68	-148296.45	148045.52	1.00e-05	1.00e-02
pcrn[e]	-842.78	75592.90	6.14	-148185.62	148156.35	1.00e-05	1.00e-02
lneldccrn[e]	-614.63	75592.90	1395.97	-146795.80	149546.18	1.00e-05	1.00e-02
odecrn[e]	-681.13	75592.90	1418.83	-146772.95	149569.04	1.00e-05	1.00e-02
stcrn[e]	-747.64	75592.90	1441.68	-146750.09	149591.89	1.00e-05	1.00e-02
pmtcrn[e]	-761.27	75592.90	1249.33	-146942.44	149399.54	1.00e-05	1.00e-02
hdcecrn[e]	-761.27	75592.90	1249.33	-146942.44	149399.54	1.00e-05	1.00e-02
pcreat[e]	-1082.86	25.60	-725.42	-805.28	-687.12	1.00e-05	1.00e-02
HC00342[e]	-931.10	9.30	-797.10	-845.02	-790.75	1.00e-05	1.00e-02
bgly[e]	-333.56	10.66	23.39	-27.19	32.41	1.00e-05	1.00e-02
15kprostgf2[c]	-597.02	27.38	751.25	667.90	793.03	1.00e-05	1.00e-02
adpoh[c]	-817.03	5.17	-469.10	-508.91	-470.84	1.00e-05	1.00e-02
phlac[c]	-331.67	8.92	59.76	12.60	65.36	1.00e-05	1.00e-02
and19one[c]	-1326.76	250713.27	-195.96	-491623.66	491190.18	1.00e-05	1.00e-02
ttdceacoa[c]	0.00	100000.00	2423.73	-193605.96	198411.86	1.00e-05	1.00e-02
21hprgnlone[c]	-1317.86	250713.27	73.90	-491353.80	491460.04	1.00e-05	1.00e-02
3mhis[c]	-142.06	13.92	335.90	278.93	351.30	1.00e-05	1.00e-02
hmcr[c]	-450.44	12.45	201.93	147.84	214.45	1.00e-05	1.00e-02
phacgly[c]	-345.55	12.15	89.32	35.82	101.25	1.00e-05	1.00e-02
pcholmyr_hs[e]	0.00	100000.00	2099.96	-193929.73	198088.09	1.00e-05	1.00e-02
pcholole_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
peole_hs[e]	-253.29	100000.00	1801.98	-194227.72	197790.11	1.00e-05	1.00e-02
pcholpalme_hs[e]	-513.81	125356.64	1675.51	-244053.18	247362.65	1.00e-05	1.00e-02
pcholpalm_hs[e]	-580.31	125356.64	1698.37	-244030.33	247385.50	1.00e-05	1.00e-02
pepalm_hs[e]	-332.48	100000.00	1633.43	-194396.27	197621.56	1.00e-05	1.00e-02
pail_hs[e]	0.00	100000.00	714.14	-195315.55	196702.26	1.00e-05	1.00e-02
pailpalm_hs[e]	-1942.04	70710.68	202.60	-138420.03	138783.67	1.00e-05	1.00e-02
pcholste_hs[e]	0.00	100000.00	2457.40	-193572.29	198445.53	1.00e-05	1.00e-02
peste_hs[e]	-319.80	100000.00	1824.83	-194204.86	197812.96	1.00e-05	1.00e-02
pailste_hs[e]	-1929.35	70710.68	394.01	-138228.62	138975.07	1.00e-05	1.00e-02
pchol2linl_hs[e]	-422.28	125356.64	1945.76	-243782.94	247632.90	1.00e-05	1.00e-02
pe2linl_hs[e]	-180.79	100000.00	1785.12	-194244.58	197773.25	1.00e-05	1.00e-02
pchol2ole_hs[e]	-495.13	125356.64	1872.91	-243855.78	247560.05	1.00e-05	1.00e-02
pchol2palm_hs[e]	-1323.92	103509.84	820.72	-202088.26	203688.13	1.00e-05	1.00e-02
pchol2ste_hs[e]	-567.62	125356.64	1889.78	-243838.92	247576.91	1.00e-05	1.00e-02
xolest183_hs[e]	-846.81	250713.28	2459.51	-488968.19	493845.66	1.00e-05	1.00e-02
xolest181_hs[e]	-979.81	250713.28	2505.23	-488922.48	493891.37	1.00e-05	1.00e-02
xolest205_hs[e]	-701.11	250713.28	2605.21	-488822.50	493991.36	1.00e-05	1.00e-02
xolest204_hs[e]	-767.62	250713.28	2628.06	-488799.65	494014.21	1.00e-05	1.00e-02
xolest226_hs[e]	-621.92	250713.28	2773.76	-488653.96	494159.91	1.00e-05	1.00e-02
pcholn15_hs[e]	-586.65	125356.64	1602.67	-244126.03	247289.80	1.00e-05	1.00e-02
pcholar_hs[e]	-288.92	125356.64	1989.76	-243738.94	247676.89	1.00e-05	1.00e-02
pcholn183_hs[e]	-368.11	125356.64	1821.21	-243907.49	247508.34	1.00e-05	1.00e-02
pcholn1836_hs[e]	-368.11	125356.64	1821.21	-243907.49	247508.34	1.00e-05	1.00e-02
pcholn19_hs[e]	-561.28	125356.64	1985.48	-243743.22	247672.61	1.00e-05	1.00e-02
pcholn201_hs[e]	-488.44	125356.64	2058.33	-243670.37	247745.46	1.00e-05	1.00e-02
pcholn204_hs[e]	0.00	100000.00	2278.68	-193751.01	198266.81	1.00e-05	1.00e-02
pcholn205_hs[e]	-222.42	125356.64	1966.90	-243761.80	247654.04	1.00e-05	1.00e-02
pcholn224_hs[e]	-276.24	125356.64	2181.16	-243547.54	247868.30	1.00e-05	1.00e-02
pcholn225_hs[e]	-209.73	125356.64	2158.31	-243570.40	247845.44	1.00e-05	1.00e-02
pcholn2254_hs[e]	-209.73	125356.64	2158.31	-243570.40	247845.44	1.00e-05	1.00e-02
pcholn226_hs[e]	-143.23	125356.64	2135.45	-243593.25	247822.59	1.00e-05	1.00e-02
pear_hs[e]	-41.10	100000.00	1924.81	-194104.88	197912.95	1.00e-05	1.00e-02
pe203_hs[e]	-107.60	100000.00	1947.67	-194082.03	197935.80	1.00e-05	1.00e-02
pe226_hs[e]	0.00	100000.00	2055.28	-193974.41	198043.41	1.00e-05	1.00e-02
pe224_hs[e]	-28.41	100000.01	2116.22	-193913.48	198104.35	1.00e-05	1.00e-02
pedh203_hs[e]	-107.60	100000.00	1947.67	-194082.03	197935.80	1.00e-05	1.00e-02
pe12_hs[e]	-357.85	100000.00	1250.62	-194779.08	197238.74	1.00e-05	1.00e-02
pe14_hs[e]	-345.17	100000.00	1442.02	-194587.67	197430.15	1.00e-05	1.00e-02
pe161_hs[e]	-265.98	100000.00	1610.57	-194419.12	197598.70	1.00e-05	1.00e-02
pe13_hs[e]	-351.51	100000.00	1346.32	-194683.37	197334.45	1.00e-05	1.00e-02
pe15_hs[e]	-332.83	100000.00	1543.72	-194485.97	197531.85	1.00e-05	1.00e-02
pe17_hs[e]	-326.14	100000.00	1729.13	-194300.56	197717.26	1.00e-05	1.00e-02
pcholn203_hs[e]	-355.43	125356.64	2012.61	-243716.09	247699.75	1.00e-05	1.00e-02
pailar_hs[e]	-1650.65	70710.69	493.99	-138128.65	139075.06	1.00e-05	1.00e-02
pcholn24_hs[e]	0.00	100000.00	2993.56	-193036.13	198981.69	1.00e-05	1.00e-02
pcholn261_hs[e]	-450.38	125356.64	2632.54	-243096.16	248319.68	1.00e-05	1.00e-02
pcholn281_hs[e]	-437.69	125356.64	2823.95	-242904.76	248511.09	1.00e-05	1.00e-02
pcholn28_hs[e]	-504.20	125356.64	2846.80	-242881.90	248533.94	1.00e-05	1.00e-02
pcholdoc_hs[e]	-117.86	125356.64	2518.26	-243210.45	248205.40	1.00e-05	1.00e-02
pcholeic_hs[e]	-421.93	125356.64	2035.47	-243693.23	247722.60	1.00e-05	1.00e-02
pcholet_hs[e]	-355.43	125356.64	2012.61	-243716.09	247699.75	1.00e-05	1.00e-02
pcholhep_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
pchollinl_hs[e]	-434.62	125356.64	1844.06	-243884.64	247531.20	1.00e-05	1.00e-02
pelinl_hs[e]	-186.79	100000.00	1779.12	-194250.57	197767.25	1.00e-05	1.00e-02
sphmyln18114_hs[c]	-278.51	125356.64	3026.80	-242701.90	248713.94	1.00e-05	1.00e-02
sphmyln18121_hs[c]	-234.11	125356.64	3680.09	-242048.62	249367.24	1.00e-05	1.00e-02
sphmyln181221_hs[c]	-161.27	125356.64	3752.94	-241975.77	249440.09	1.00e-05	1.00e-02
sphmyln18122_hs[c]	-227.77	125356.64	3773.42	-241955.29	249460.57	1.00e-05	1.00e-02
sphmyln18123_hs[c]	-221.43	125356.65	3866.75	-241861.96	249553.90	1.00e-05	1.00e-02
sphmyln180241_hs[c]	-215.09	125356.65	3960.07	-241768.64	249647.22	1.00e-05	1.00e-02
sphmyln1824_hs[c]	-281.59	125356.65	3980.55	-241748.16	249667.70	1.00e-05	1.00e-02
sphmyln1825_hs[c]	-275.25	125356.65	4073.88	-241654.84	249761.03	1.00e-05	1.00e-02
sphmyln18115_hs[c]	-272.17	125356.64	3120.13	-242608.58	248807.27	1.00e-05	1.00e-02
sphmyln181161_hs[c]	-199.32	125356.64	3192.97	-242535.73	248880.12	1.00e-05	1.00e-02
sphmyln18116_hs[c]	-265.83	125356.64	3213.46	-242515.25	248900.60	1.00e-05	1.00e-02
sphmyln18117_hs[c]	-259.48	125356.64	3306.78	-242421.92	248993.93	1.00e-05	1.00e-02
sphmyln18118_hs[c]	-253.14	125356.64	3400.11	-242328.60	249087.26	1.00e-05	1.00e-02
sphmyln181181_hs[c]	-186.64	125356.64	3379.63	-242349.08	249066.77	1.00e-05	1.00e-02
sphmyln181201_hs[c]	-173.95	125356.64	3566.29	-242162.42	249253.43	1.00e-05	1.00e-02
sphmyln18120_hs[c]	-240.46	125356.64	3586.77	-242141.94	249273.91	1.00e-05	1.00e-02
xolest183_hs[l]	-846.81	250713.28	1624.66	-489803.05	493010.81	1.00e-05	1.00e-02
xolest182_hs[l]	-913.31	250713.28	1624.96	-489802.75	493011.10	1.00e-05	1.00e-02
tmndnc[l]	92.62	27.89	1060.68	976.34	1103.46	1.00e-05	1.00e-02
xolest205_hs[l]	-701.11	250713.28	1770.36	-489657.36	493156.50	1.00e-05	1.00e-02
crvnc[l]	171.81	32.23	1206.59	1113.72	1257.89	1.00e-05	1.00e-02
xolest226_hs[l]	-621.92	250713.28	1916.34	-489511.37	493302.49	1.00e-05	1.00e-02
maglinl_hs[e]	-392.69	22.56	1305.15	1231.24	1337.49	1.00e-05	1.00e-02
magole_hs[e]	-459.20	22.02	1328.00	1255.15	1359.29	1.00e-05	1.00e-02
magpalm_hs[e]	-538.39	19.80	1159.45	1090.95	1186.39	1.00e-05	1.00e-02
magste_hs[e]	-525.70	22.30	1350.86	1277.46	1382.69	1.00e-05	1.00e-02
magarachi_hs[e]	-247.00	27.74	1450.84	1366.79	1493.33	1.00e-05	1.00e-02
pcholmyr_hs[c]	0.00	100000.00	2044.15	-193985.54	198032.27	1.00e-05	1.00e-02
pcholole_hs[c]	0.00	100000.00	2305.10	-193724.59	198293.22	1.00e-05	1.00e-02
peole_hs[c]	-253.29	100000.00	1747.35	-194282.34	197735.48	1.00e-05	1.00e-02
pcholpalme_hs[c]	-513.81	125356.64	1617.32	-244111.37	247304.46	1.00e-05	1.00e-02
pcholpalm_hs[c]	-580.31	125356.64	1637.81	-244090.89	247324.94	1.00e-05	1.00e-02
pepalm_hs[c]	-332.48	100000.00	1581.18	-194448.52	197569.31	1.00e-05	1.00e-02
pailpalm_hs[c]	-1942.04	70710.68	145.60	-138477.03	138726.66	1.00e-05	1.00e-02
pcholste_hs[c]	0.00	100000.00	2392.09	-193637.60	198380.21	1.00e-05	1.00e-02
pchol2linl_hs[c]	-422.28	125356.64	1882.82	-243845.88	247569.96	1.00e-05	1.00e-02
pe2linl_hs[c]	-180.79	100000.00	1732.87	-194296.83	197721.00	1.00e-05	1.00e-02
pchol2ole_hs[c]	-495.13	125356.64	1809.97	-243918.72	247497.11	1.00e-05	1.00e-02
pchol2palm_hs[c]	-1323.92	103509.84	763.71	-202145.26	203631.12	1.00e-05	1.00e-02
pchol2ste_hs[c]	-567.62	125356.64	1824.46	-243904.24	247511.60	1.00e-05	1.00e-02
pcholn15_hs[c]	-586.65	125356.64	1544.48	-244184.22	247231.61	1.00e-05	1.00e-02
pcholar_hs[c]	-288.92	125356.64	1929.19	-243799.51	247616.33	1.00e-05	1.00e-02
pcholn183_hs[c]	-368.11	125356.64	1763.02	-243965.68	247450.15	1.00e-05	1.00e-02
pcholn1836_hs[c]	-368.11	125356.64	1763.02	-243965.68	247450.15	1.00e-05	1.00e-02
pcholn19_hs[c]	-561.28	125356.64	1917.79	-243810.91	247604.92	1.00e-05	1.00e-02
pcholn201_hs[c]	-488.44	125356.64	1990.63	-243738.07	247677.77	1.00e-05	1.00e-02
pcholn204_hs[c]	0.00	100000.00	2218.12	-193811.57	198206.24	1.00e-05	1.00e-02
pcholn205_hs[c]	-222.42	125356.64	1908.71	-243819.99	247595.85	1.00e-05	1.00e-02
pcholn224_hs[c]	-276.24	125356.64	2115.85	-243612.86	247802.98	1.00e-05	1.00e-02
pcholn225_hs[c]	-209.73	125356.64	2095.37	-243633.34	247782.50	1.00e-05	1.00e-02
pcholn2254_hs[c]	-209.73	125356.64	2095.37	-243633.34	247782.50	1.00e-05	1.00e-02
pcholn226_hs[c]	-143.23	125356.64	2074.88	-243653.82	247762.02	1.00e-05	1.00e-02
pear_hs[c]	-41.10	100000.00	1872.57	-194157.13	197860.70	1.00e-05	1.00e-02
pe203_hs[c]	-107.60	100000.00	1893.05	-194136.65	197881.18	1.00e-05	1.00e-02
pe226_hs[c]	0.00	100000.00	2000.65	-194029.04	197988.78	1.00e-05	1.00e-02
pe224_hs[c]	-28.41	100000.01	2059.22	-193970.48	198047.36	1.00e-05	1.00e-02
pedh203_hs[c]	-107.60	100000.00	1893.05	-194136.65	197881.18	1.00e-05	1.00e-02
pe12_hs[c]	-357.85	100000.00	1207.87	-194821.82	197196.00	1.00e-05	1.00e-02
pe14_hs[c]	-345.17	100000.00	1394.52	-194635.17	197382.65	1.00e-05	1.00e-02
pe161_hs[c]	-265.98	100000.00	1560.70	-194469.00	197548.83	1.00e-05	1.00e-02
pe13_hs[c]	-351.51	100000.00	1301.20	-194728.50	197289.32	1.00e-05	1.00e-02
pe15_hs[c]	-332.83	100000.00	1493.85	-194535.85	197481.98	1.00e-05	1.00e-02
pe17_hs[c]	-326.14	100000.00	1674.51	-194355.19	197662.64	1.00e-05	1.00e-02
pcholn203_hs[c]	-355.43	125356.64	1949.67	-243779.03	247636.81	1.00e-05	1.00e-02
pailar_hs[c]	-1650.65	70710.69	436.98	-138185.65	139018.06	1.00e-05	1.00e-02
pcholn24_hs[c]	0.00	100000.00	2913.99	-193115.69	198902.12	1.00e-05	1.00e-02
pcholn261_hs[c]	-450.38	125356.64	2550.60	-243178.10	248237.74	1.00e-05	1.00e-02
pcholn281_hs[c]	-437.69	125356.64	2737.26	-242991.45	248424.40	1.00e-05	1.00e-02
pcholn28_hs[c]	-504.20	125356.64	2757.74	-242970.97	248444.88	1.00e-05	1.00e-02
pcholdoc_hs[c]	-117.86	125356.64	2448.19	-243280.51	248135.34	1.00e-05	1.00e-02
pcholeic_hs[c]	-421.93	125356.64	1970.15	-243758.55	247657.29	1.00e-05	1.00e-02
pcholet_hs[c]	-355.43	125356.64	1949.67	-243779.03	247636.81	1.00e-05	1.00e-02
pcholhep_hs[c]	0.00	100000.00	2305.10	-193724.59	198293.22	1.00e-05	1.00e-02
pchollinl_hs[c]	-434.62	125356.64	1783.50	-243945.20	247470.63	1.00e-05	1.00e-02
pelinl_hs[c]	-186.79	100000.00	1726.87	-194302.82	197715.00	1.00e-05	1.00e-02
eidi1114ac[c]	-106.89	22.95	1415.33	1340.66	1448.44	1.00e-05	1.00e-02
hxa[c]	-328.70	5.50	149.70	109.24	148.60	1.00e-05	1.00e-02
tetdeca511ac[c]	-144.95	15.75	855.37	794.81	874.36	1.00e-05	1.00e-02
glyc2p[c]	-1320.68	4.59	-1016.46	-1055.16	-1019.33	1.00e-05	1.00e-02
aclys[c]	-494.36	10.02	201.18	151.85	208.94	1.00e-05	1.00e-02
hmcarn[c]	-331.36	16.70	363.63	301.22	384.48	1.00e-05	1.00e-02
4mtob[c]	-309.00	15.18	-4.56	-64.01	13.33	1.00e-05	1.00e-02
3mtp[c]	-142.44	12.71	205.50	150.89	218.54	1.00e-05	1.00e-02
3mtp[e]	-142.44	12.71	215.00	160.39	228.04	1.00e-05	1.00e-02
elaidcrn[e]	-681.13	75592.90	1418.83	-146772.95	149569.04	1.00e-05	1.00e-02
lnlccrn[e]	-614.63	75592.90	1395.97	-146795.80	149546.18	1.00e-05	1.00e-02
phlac[e]	-331.67	8.92	70.45	23.29	76.05	1.00e-05	1.00e-02
15HPET[e]	0.00	100000.00	1385.07	-194644.62	197373.20	1.00e-05	1.00e-02
15kprostgf2[e]	-597.02	27.38	788.06	704.72	829.84	1.00e-05	1.00e-02
21hprgnlone[e]	-1317.86	250713.27	111.90	-491315.80	491498.04	1.00e-05	1.00e-02
2oxoadp[e]	-742.77	7.35	-474.70	-518.79	-472.16	1.00e-05	1.00e-02
34hpl[c]	-540.79	11.17	-149.38	-200.97	-139.35	1.00e-05	1.00e-02
34hpl[e]	-540.79	11.17	-138.70	-190.29	-128.68	1.00e-05	1.00e-02
3hmp[c]	-493.32	3.48	-188.88	-225.39	-193.93	1.00e-05	1.00e-02
3hmp[e]	-493.32	3.48	-180.56	-217.08	-185.61	1.00e-05	1.00e-02
3hpppnohgluc[c]	0.00	100000.00	692.92	-195336.77	196681.04	1.00e-05	1.00e-02
3hpppnohgluc[e]	0.00	100000.00	711.92	-195317.77	196700.04	1.00e-05	1.00e-02
3hpppn[c]	-382.85	11.36	8.56	-43.40	18.95	1.00e-05	1.00e-02
3hpppnoh[c]	0.00	100000.00	390.69	-195639.00	196378.82	1.00e-05	1.00e-02
3hpp[e]	-519.32	9.22	-295.93	-343.69	-289.72	1.00e-05	1.00e-02
3mhis[e]	-142.06	13.92	349.10	292.13	364.50	1.00e-05	1.00e-02
3moxtyr[e]	-214.51	15.16	410.98	351.57	428.82	1.00e-05	1.00e-02
3uib[e]	-445.80	9.54	-43.68	-92.06	-36.87	1.00e-05	1.00e-02
4aabutn[e]	-493.54	6.71	-47.17	-90.02	-45.89	1.00e-05	1.00e-02
4tmeabutn[e]	-606.53	75592.90	108.35	-148083.42	148258.55	1.00e-05	1.00e-02
56dthm[e]	-266.83	14.78	90.55	31.90	107.64	1.00e-05	1.00e-02
56dura[e]	-265.27	14.88	2.79	-56.06	20.07	1.00e-05	1.00e-02
5aop[e]	-477.82	4.94	-76.98	-116.36	-79.17	1.00e-05	1.00e-02
5HPET[e]	0.00	100000.00	1385.08	-194644.61	197373.20	1.00e-05	1.00e-02
7dhchsterol[e]	-968.29	250713.28	997.64	-490430.07	492383.78	1.00e-05	1.00e-02
abt_D[e]	-766.16	10.95	-230.00	-281.15	-220.41	1.00e-05	1.00e-02
abt_D[c]	-766.16	10.95	-244.25	-295.40	-234.66	1.00e-05	1.00e-02
acglu[c]	-845.51	9.43	-454.21	-502.39	-447.60	1.00e-05	1.00e-02
acglu[e]	-845.51	9.43	-443.48	-491.66	-436.86	1.00e-05	1.00e-02
acgly[m]	-506.22	6.47	-216.79	-259.17	-215.98	1.00e-05	1.00e-02
acgly[c]	-506.22	6.47	-245.43	-287.80	-244.62	1.00e-05	1.00e-02
