Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
C14770[e]	-157.44	26.01	1227.63	1146.96	1266.74	1.00e-05	1.00e-02
C14771[e]	-157.44	26.01	1227.63	1146.96	1266.74	1.00e-05	1.00e-02
C14825[e]	-302.99	21.55	1082.08	1010.15	1112.45	1.00e-05	1.00e-02
C14826[e]	-302.99	21.55	1082.08	1010.15	1112.44	1.00e-05	1.00e-02
CE0955[c]	-822.04	25.64	613.21	533.26	651.60	1.00e-05	1.00e-02
CE0955[e]	-822.04	25.64	652.40	572.45	690.79	1.00e-05	1.00e-02
CE1243[e]	-276.42	24.88	885.26	806.80	922.15	1.00e-05	1.00e-02
CE1273[e]	-1695.47	250713.27	449.17	-490978.53	491835.31	1.00e-05	1.00e-02
CE1297[e]	-974.44	250713.28	991.48	-490436.24	492377.63	1.00e-05	1.00e-02
CE1556[e]	-664.72	9.13	-262.67	-310.25	-256.64	1.00e-05	1.00e-02
CE2028[e]	-501.34	5.28	-99.22	-139.27	-100.74	1.00e-05	1.00e-02
CE2176[e]	-555.47	14.02	25.31	-31.86	40.92	1.00e-05	1.00e-02
CE2445[e]	-290.03	23.85	1095.05	1018.61	1129.92	1.00e-05	1.00e-02
CE2510[e]	-173.46	22.69	1479.69	1405.53	1512.28	1.00e-05	1.00e-02
CE2537[e]	-198.53	22.86	1275.90	1201.41	1308.83	1.00e-05	1.00e-02
eidi1114ac[e]	-107.03	22.93	1456.76	1382.12	1489.84	1.00e-05	1.00e-02
CE5304[e]	-396.86	25.85	898.86	818.51	937.64	1.00e-05	1.00e-02
CE6031[e]	-1957.20	260494.04	-661.48	-511259.49	509894.96	1.00e-05	1.00e-02
CE6247[e]	-440.75	23.08	944.33	869.40	977.69	1.00e-05	1.00e-02
CE7082[e]	-65.66	27.08	1230.05	1147.29	1271.25	1.00e-05	1.00e-02
CE7083[e]	-223.59	26.38	1072.12	990.72	1111.96	1.00e-05	1.00e-02
CE7172[e]	-290.03	23.85	1095.05	1018.61	1129.92	1.00e-05	1.00e-02
cortsn[c]	-1611.58	250713.27	-393.80	-491821.50	490992.34	1.00e-05	1.00e-02
cortsn[e]	-1611.58	250713.27	-360.54	-491788.25	491025.59	1.00e-05	1.00e-02
didecaeth[e]	-258.11	15.19	1037.32	977.86	1055.21	1.00e-05	1.00e-02
diholineth[e]	-8.07	26.23	1734.19	1653.08	1773.73	1.00e-05	1.00e-02
docohxeth[e]	203.91	34.47	1856.84	1759.59	1912.53	1.00e-05	1.00e-02
docteteth[e]	71.05	29.99	1902.64	1814.16	1949.55	1.00e-05	1.00e-02
dodecanac[e]	-621.03	12.39	272.55	218.57	284.96	1.00e-05	1.00e-02
forglu[e]	-546.17	12.95	-188.73	-243.80	-175.22	1.00e-05	1.00e-02
HC00319[e]	-678.12	4.76	-588.84	-627.85	-591.39	1.00e-05	1.00e-02
HC00900[e]	-672.99	4.91	-494.45	-533.77	-496.69	1.00e-05	1.00e-02
hepdeceth[e]	-226.40	21.22	1515.83	1444.55	1545.54	1.00e-05	1.00e-02
hexdeceeth[e]	-235.74	21.34	1417.13	1345.62	1447.08	1.00e-05	1.00e-02
hexdiac[e]	-595.66	17.35	655.36	591.65	677.50	1.00e-05	1.00e-02
hgentis[e]	-585.99	14.46	-273.26	-331.29	-256.79	1.00e-05	1.00e-02
hmcarn[e]	-331.39	16.68	382.90	320.51	403.72	1.00e-05	1.00e-02
hmcr[e]	-450.23	12.44	219.93	165.86	232.44	1.00e-05	1.00e-02
hxcoa[e]	-3249.64	30.51	-1373.38	-1462.86	-1325.46	1.00e-05	1.00e-02
leuktrB4wcooh[e]	-620.43	22.88	630.60	556.08	663.56	1.00e-05	1.00e-02
leuktrB4woh[e]	-440.75	23.08	944.33	869.40	977.69	1.00e-05	1.00e-02
lineth[e]	-87.19	22.79	1565.67	1491.32	1598.45	1.00e-05	1.00e-02
Lpipecol[e]	-343.57	16.92	147.91	85.07	169.19	1.00e-05	1.00e-02
lthstrl[e]	-1005.02	250713.27	1050.26	-490377.44	492436.40	1.00e-05	1.00e-02
mev_R[e]	-645.71	4.35	-154.24	-192.46	-157.58	1.00e-05	1.00e-02
mi1p_D[e]	-1848.73	20.79	-1357.41	-1427.85	-1328.52	1.00e-05	1.00e-02
Nacasp[e]	-825.16	7.07	-512.50	-556.04	-510.52	1.00e-05	1.00e-02
nwharg[e]	-254.11	100000.00	416.00	-195613.70	196404.13	1.00e-05	1.00e-02
oleth[e]	-153.63	22.22	1588.59	1515.35	1620.27	1.00e-05	1.00e-02
pcollg5hlys[e]	-462.69	10.47	162.73	112.51	171.38	1.00e-05	1.00e-02
pendecaeth[e]	-239.09	18.76	1324.43	1257.96	1349.33	1.00e-05	1.00e-02
pmeth[e]	-235.74	21.34	1417.13	1345.62	1447.08	1.00e-05	1.00e-02
saccrp_L[e]	-978.28	14.64	-129.40	-187.78	-112.59	1.00e-05	1.00e-02
sebacid[e]	-633.72	10.02	81.14	31.82	88.90	1.00e-05	1.00e-02
sphmyln180241_hs[e]	-214.93	125356.65	4074.27	-241654.44	249761.43	1.00e-05	1.00e-02
sphmyln18114_hs[e]	-278.36	125356.64	3117.25	-242611.45	248804.39	1.00e-05	1.00e-02
sphmyln18115_hs[e]	-272.01	125356.64	3212.96	-242515.75	248900.10	1.00e-05	1.00e-02
sphmyln18116_hs[e]	-265.67	125356.64	3308.66	-242420.05	248995.80	1.00e-05	1.00e-02
sphmyln181161_hs[e]	-199.24	125356.64	3285.73	-242442.98	248972.87	1.00e-05	1.00e-02
sphmyln18117_hs[e]	-259.33	125356.64	3404.36	-242324.35	249091.50	1.00e-05	1.00e-02
sphmyln18118_hs[e]	-252.99	125356.64	3500.06	-242228.65	249187.21	1.00e-05	1.00e-02
sphmyln181181_hs[e]	-186.55	125356.64	3477.14	-242251.57	249164.28	1.00e-05	1.00e-02
sphmyln18120_hs[e]	-240.30	125356.64	3691.47	-242037.24	249378.61	1.00e-05	1.00e-02
sphmyln181201_hs[e]	-173.87	125356.64	3668.54	-242060.17	249355.69	1.00e-05	1.00e-02
sphmyln18121_hs[e]	-233.96	125356.64	3787.17	-241941.54	249474.32	1.00e-05	1.00e-02
sphmyln18122_hs[e]	-227.62	125356.64	3882.87	-241845.84	249570.02	1.00e-05	1.00e-02
sphmyln181221_hs[e]	-161.18	125356.64	3859.95	-241868.77	249547.10	1.00e-05	1.00e-02
sphmyln18123_hs[e]	-221.27	125356.65	3978.58	-241750.14	249665.73	1.00e-05	1.00e-02
sphmyln1824_hs[e]	-281.37	125356.65	4097.20	-241631.51	249784.35	1.00e-05	1.00e-02
sphmyln1825_hs[e]	-275.02	125356.65	4192.90	-241535.81	249880.06	1.00e-05	1.00e-02
steeth[e]	-220.06	22.46	1611.53	1537.82	1643.68	1.00e-05	1.00e-02
subeac[e]	-646.40	7.81	-110.25	-155.24	-106.83	1.00e-05	1.00e-02
tetdeca511ac[e]	-145.08	15.74	882.55	822.02	901.52	1.00e-05	1.00e-02
tetdecaeth[e]	-245.43	17.55	1228.72	1164.63	1251.25	1.00e-05	1.00e-02
thrnt[e]	-806.00	4.49	-493.24	-531.73	-496.31	1.00e-05	1.00e-02
tmlys[e]	-552.28	75592.90	385.97	-147805.80	148536.17	1.00e-05	1.00e-02
trideceth[e]	-251.77	16.36	1133.02	1071.27	1153.21	1.00e-05	1.00e-02
txb2[e]	-697.36	19.32	777.08	709.52	803.08	1.00e-05	1.00e-02
urcan[e]	-112.00	13.79	110.79	54.07	125.94	1.00e-05	1.00e-02
xolest182_hs[e]	-912.50	250713.28	2483.18	-488944.53	493869.33	1.00e-05	1.00e-02
galt[e]	-930.58	6.94	-305.06	-348.34	-303.34	1.00e-05	1.00e-02
glyc_R[e]	-656.37	3.30	-432.97	-469.13	-438.37	1.00e-05	1.00e-02
glyc2p[e]	-1320.65	4.59	-1008.04	-1046.72	-1010.92	1.00e-05	1.00e-02
glyclt[e]	-531.72	5.66	-397.68	-438.47	-398.46	1.00e-05	1.00e-02
3hpppn[e]	-382.86	11.35	19.22	-32.71	29.60	1.00e-05	1.00e-02
hxa[m]	-328.69	5.49	201.98	161.52	200.87	1.00e-05	1.00e-02
hxa[x]	-328.69	5.49	136.63	96.18	135.52	1.00e-05	1.00e-02
ind3ac[e]	-92.61	15.43	264.83	204.89	283.19	1.00e-05	1.00e-02
Lcyst[e]	-330.52	100000.00	-62.62	-196092.31	195925.51	1.00e-05	1.00e-02
Lpipecol[c]	-343.57	16.92	134.85	72.00	156.13	1.00e-05	1.00e-02
oaa[e]	-791.11	6.29	-701.75	-743.76	-701.30	1.00e-05	1.00e-02
pac[e]	-172.51	9.63	140.25	91.68	147.25	1.00e-05	1.00e-02
pser_L[c]	-1367.69	6.60	-1107.23	-1149.85	-1106.17	1.00e-05	1.00e-02
pser_L[e]	-1367.69	6.60	-1099.96	-1142.58	-1098.90	1.00e-05	1.00e-02
saccrp_L[c]	-978.28	14.64	-151.95	-210.33	-135.14	1.00e-05	1.00e-02
ttdcea[e]	-211.52	15.00	905.47	846.38	923.01	1.00e-05	1.00e-02
txb2[c]	-697.36	19.32	737.89	670.33	763.88	1.00e-05	1.00e-02
acile_L[m]	-483.29	8.73	192.05	145.24	197.29	1.00e-05	1.00e-02
acile_L[c]	-483.29	8.73	125.26	78.46	130.50	1.00e-05	1.00e-02
acile_L[e]	-483.29	8.73	142.01	95.20	147.25	1.00e-05	1.00e-02
acleu_L[m]	-483.29	8.73	192.05	145.24	197.29	1.00e-05	1.00e-02
acleu_L[c]	-483.29	8.73	125.26	78.46	130.50	1.00e-05	1.00e-02
acleu_L[e]	-483.29	8.73	142.01	95.20	147.25	1.00e-05	1.00e-02
achom_L[m]	-645.48	6.13	-163.08	-204.79	-162.94	1.00e-05	1.00e-02
achom_L[c]	-645.48	6.13	-210.72	-252.43	-210.58	1.00e-05	1.00e-02
achom_L[e]	-645.48	6.13	-198.79	-240.49	-198.64	1.00e-05	1.00e-02
phacgly[e]	-345.55	12.15	101.21	47.72	113.14	1.00e-05	1.00e-02
estriol[e]	0.00	100000.00	1072.31	-194957.37	197060.44	1.00e-05	1.00e-02
ddca[e]	-290.64	12.88	737.00	682.06	750.37	1.00e-05	1.00e-02
hom_L[m]	-479.37	13.13	-45.49	-100.92	-31.62	1.00e-05	1.00e-02
urscholcoa[c]	-4476.59	250713.28	-1432.32	-492860.03	489953.82	1.00e-05	1.00e-02
7klitchol[c]	-1536.82	250713.27	72.40	-491355.31	491458.54	1.00e-05	1.00e-02
bz[m]	-186.44	8.78	54.77	7.87	60.10	1.00e-05	1.00e-02
bzcoa[m]	-3107.39	30.70	-1370.69	-1460.54	-1322.40	1.00e-05	1.00e-02
bgly[m]	-333.60	10.65	50.78	0.22	59.78	1.00e-05	1.00e-02
phaccoa[m]	-3101.05	30.98	-1267.89	-1358.30	-1219.05	1.00e-05	1.00e-02
pheacgly[m]	-345.55	12.15	136.86	83.37	148.79	1.00e-05	1.00e-02
pheacgly[c]	-345.55	12.15	89.32	35.82	101.25	1.00e-05	1.00e-02
pheacgly[e]	-345.55	12.15	101.21	47.72	113.14	1.00e-05	1.00e-02
pcresol[c]	-5.44	14.69	299.00	240.52	315.92	1.00e-05	1.00e-02
pcs[c]	-796.00	70710.68	-491.56	-139114.18	138089.50	1.00e-05	1.00e-02
pcresol[e]	-5.44	14.69	307.31	248.83	324.23	1.00e-05	1.00e-02
pcs[e]	-796.00	70710.68	-483.24	-139105.86	138097.81	1.00e-05	1.00e-02
normete_L[e]	-371.98	15.06	253.44	194.24	271.07	1.00e-05	1.00e-02
C05300[e]	0.00	100000.00	982.95	-195046.73	196971.08	1.00e-05	1.00e-02
dhbpt[e]	0.00	100000.00	580.83	-195448.86	196568.95	1.00e-05	1.00e-02
thbpt[e]	-197.18	100000.01	471.42	-195558.28	196459.56	1.00e-05	1.00e-02
alaargcys[e]	-511.01	27.23	605.94	522.88	647.44	1.00e-05	1.00e-02
alaarggly[e]	-537.43	27.62	490.18	406.36	532.43	1.00e-05	1.00e-02
alaasnleu[e]	-796.06	19.14	276.22	209.01	301.86	1.00e-05	1.00e-02
alaglylys[e]	-637.49	20.34	390.11	320.56	418.10	1.00e-05	1.00e-02
alahisala[e]	-480.98	20.98	367.39	296.57	396.63	1.00e-05	1.00e-02
alalysthr[e]	-783.95	20.51	422.37	352.49	450.68	1.00e-05	1.00e-02
argalaala[e]	-532.30	27.59	584.54	500.78	626.73	1.00e-05	1.00e-02
argalaphe[e]	-358.34	29.01	937.22	850.66	982.21	1.00e-05	1.00e-02
argalathr[e]	-683.89	27.63	522.31	438.47	564.58	1.00e-05	1.00e-02
argarg[e]	-273.13	100000.01	977.74	-195051.97	196965.88	1.00e-05	1.00e-02
argarglys[e]	-397.25	100000.01	1434.45	-194595.27	197422.60	1.00e-05	1.00e-02
argargmet[e]	-251.04	100000.01	1401.95	-194627.76	197390.10	1.00e-05	1.00e-02
argcysgly[e]	-516.14	27.39	511.33	427.94	553.14	1.00e-05	1.00e-02
argcysser[e]	-661.73	27.20	455.10	372.10	496.53	1.00e-05	1.00e-02
arggluglu[e]	-1183.88	27.07	22.31	-60.43	63.50	1.00e-05	1.00e-02
argglupro[e]	-770.60	53452.26	480.12	-104315.99	105234.67	1.00e-05	1.00e-02
argglygly[e]	-542.56	27.98	395.55	311.02	438.52	1.00e-05	1.00e-02
arghisthr[e]	-514.60	30.99	780.46	690.03	829.33	1.00e-05	1.00e-02
argleuphe[e]	-340.53	29.62	1223.11	1135.37	1269.28	1.00e-05	1.00e-02
arglysasp[e]	-854.60	31.03	574.98	484.47	623.92	1.00e-05	1.00e-02
argphearg[e]	-241.20	100000.01	1411.80	-194617.92	197399.95	1.00e-05	1.00e-02
argpromet[e]	-272.62	53452.26	1111.61	-103684.50	105866.17	1.00e-05	1.00e-02
argprothr[e]	-588.33	53452.26	706.54	-104089.57	105461.09	1.00e-05	1.00e-02
argserser[e]	-833.74	27.52	283.10	199.47	325.17	1.00e-05	1.00e-02
argtyrval[e]	-543.66	30.29	930.58	841.52	978.07	1.00e-05	1.00e-02
argvalcys[e]	-499.54	27.53	796.01	712.36	838.09	1.00e-05	1.00e-02
argvaltrp[e]	-259.38	30.13	1259.58	1170.83	1306.76	1.00e-05	1.00e-02
asnasnarg[e]	-859.53	33.95	346.79	250.56	401.45	1.00e-05	1.00e-02
asncyscys[e]	-771.31	25.64	32.88	-47.07	71.26	1.00e-05	1.00e-02
asnmetpro[e]	-554.20	53452.26	518.06	-104278.05	105272.61	1.00e-05	1.00e-02
asnpheasp[e]	-969.00	18.56	-30.77	-96.83	-6.28	1.00e-05	1.00e-02
asnphecys[e]	-618.64	20.81	364.28	293.81	393.19	1.00e-05	1.00e-02
asntyrgly[e]	-841.84	20.26	51.69	-17.71	79.53	1.00e-05	1.00e-02
asntyrphe[e]	-662.75	24.79	498.86	420.57	535.58	1.00e-05	1.00e-02
asntyrthr[e]	-988.30	20.43	83.95	14.22	112.12	1.00e-05	1.00e-02
aspalaarg[e]	-872.51	26.66	199.78	117.85	240.16	1.00e-05	1.00e-02
aspasnglu[e]	-1460.67	17.65	-656.45	-720.74	-633.73	1.00e-05	1.00e-02
aspglu[e]	-1150.01	10.54	-613.87	-664.22	-605.09	1.00e-05	1.00e-02
aspglupro[e]	-1196.47	53452.25	-347.60	-105143.71	104406.94	1.00e-05	1.00e-02
aspglutrp[e]	-1030.58	20.24	-47.65	-117.02	-19.85	1.00e-05	1.00e-02
asphiscys[e]	-783.75	21.92	19.93	-52.72	51.03	1.00e-05	1.00e-02
asphispro[e]	-709.47	53452.26	183.57	-104612.54	104938.12	1.00e-05	1.00e-02
asplysglu[e]	-1290.28	19.49	-173.32	-241.20	-147.00	1.00e-05	1.00e-02
asplyshis[e]	-803.28	23.92	357.84	281.26	392.86	1.00e-05	1.00e-02
aspmetasp[e]	-1134.26	20.03	-285.38	-354.32	-258.01	1.00e-05	1.00e-02
aspprolys[e]	-877.01	53452.25	284.33	-104511.77	105038.88	1.00e-05	1.00e-02
aspvalasn[e]	-1131.48	17.44	-193.23	-257.10	-170.92	1.00e-05	1.00e-02
cysasnmet[e]	-628.47	27.68	354.40	270.46	396.77	1.00e-05	1.00e-02
cysaspphe[e]	-779.08	19.08	114.43	47.35	139.95	1.00e-05	1.00e-02
cyscys[e]	-465.66	22.43	70.39	-3.26	102.48	1.00e-05	1.00e-02
cysglnmet[e]	-622.13	27.87	450.10	365.78	492.85	1.00e-05	1.00e-02
cysgluhis[e]	-777.41	22.11	115.59	42.57	147.05	1.00e-05	1.00e-02
cysglutrp[e]	-685.24	21.66	342.30	270.17	372.87	1.00e-05	1.00e-02
cysleuthr[e]	-762.76	18.44	354.15	288.32	378.42	1.00e-05	1.00e-02
cyssermet[e]	-615.58	26.60	322.61	240.78	362.87	1.00e-05	1.00e-02
cystyrasn[e]	-815.42	21.36	167.41	95.84	197.41	1.00e-05	1.00e-02
glnasngln[e]	-1128.42	27.12	-56.22	-139.06	-14.94	1.00e-05	1.00e-02
glnhishis[e]	-468.96	33.00	599.17	504.80	651.97	1.00e-05	1.00e-02
glnhislys[e]	-620.34	27.54	719.50	635.82	761.60	1.00e-05	1.00e-02
glnlyslys[e]	-771.73	29.29	836.71	749.61	882.24	1.00e-05	1.00e-02
glnlystrp[e]	-528.18	25.20	946.22	867.14	983.73	1.00e-05	1.00e-02
glnproglu[e]	-1034.71	53452.25	-7.46	-104803.56	104747.09	1.00e-05	1.00e-02
glntrpglu[e]	-868.82	20.73	292.83	222.51	321.59	1.00e-05	1.00e-02
glntyrleu[e]	-812.55	21.58	527.78	455.80	558.20	1.00e-05	1.00e-02
gluargleu[e]	-848.35	27.20	581.37	498.37	622.81	1.00e-05	1.00e-02
gluasnleu[e]	-1118.80	17.83	-1.83	-66.47	21.25	1.00e-05	1.00e-02
gluglu[e]	-1143.66	10.75	-518.18	-568.94	-508.98	1.00e-05	1.00e-02
gluilelys[e]	-948.41	20.28	481.31	411.88	509.17	1.00e-05	1.00e-02
gluleu[e]	-808.14	10.92	40.75	-10.34	50.28	1.00e-05	1.00e-02
glumet[e]	-661.83	16.01	97.70	36.63	117.20	1.00e-05	1.00e-02
glumethis[e]	-634.57	24.78	437.19	358.94	473.89	1.00e-05	1.00e-02
gluthr[e]	-977.54	9.68	-307.37	-356.04	-300.27	1.00e-05	1.00e-02
gluthrlys[e]	-1117.82	19.25	133.18	65.77	159.03	1.00e-05	1.00e-02
glutrpala[e]	-706.53	19.96	321.08	252.26	348.33	1.00e-05	1.00e-02
glyhisasn[e]	-649.72	23.09	153.94	78.99	187.33	1.00e-05	1.00e-02
glyhislys[e]	-468.20	24.91	648.22	569.70	685.17	1.00e-05	1.00e-02
glylyscys[e]	-616.20	20.91	411.37	340.68	440.48	1.00e-05	1.00e-02
glylysphe[e]	-463.53	21.89	742.77	670.17	773.79	1.00e-05	1.00e-02
glytyrlys[e]	-660.32	22.50	545.94	472.16	578.17	1.00e-05	1.00e-02
glyvalhis[e]	-474.63	21.12	463.07	391.99	492.58	1.00e-05	1.00e-02
hisargcys[e]	-341.73	30.73	864.21	774.29	912.56	1.00e-05	1.00e-02
hisargser[e]	-513.73	30.91	692.21	601.93	740.92	1.00e-05	1.00e-02
hisasp[e]	-663.00	16.56	-82.60	-144.75	-62.02	1.00e-05	1.00e-02
hiscyscys[e]	-438.41	28.11	410.08	325.30	453.30	1.00e-05	1.00e-02
hisglnala[e]	-638.25	23.28	344.29	268.98	378.04	1.00e-05	1.00e-02
hisglu[e]	-656.66	16.73	13.12	-49.37	34.04	1.00e-05	1.00e-02
hisglugln[e]	-960.98	22.70	66.24	-7.94	98.86	1.00e-05	1.00e-02
hisglylys[e]	-303.40	32.08	1125.93	1033.37	1176.93	1.00e-05	1.00e-02
hishislys[e]	-195.56	34.46	1009.81	912.57	1065.48	1.00e-05	1.00e-02
hislysala[e]	-463.07	24.86	742.87	664.45	779.72	1.00e-05	1.00e-02
hislysglu[e]	-796.94	24.25	453.68	376.46	489.33	1.00e-05	1.00e-02
hislysile[e]	-445.26	25.87	1028.76	948.36	1067.59	1.00e-05	1.00e-02
hislysthr[e]	-614.66	24.91	680.63	602.11	717.59	1.00e-05	1.00e-02
hislysval[e]	-451.60	25.49	933.06	853.40	971.15	1.00e-05	1.00e-02
hismet[e]	-120.15	21.73	639.00	566.71	669.71	1.00e-05	1.00e-02
hismetgln[e]	-474.13	26.33	687.13	605.84	726.87	1.00e-05	1.00e-02
hisphearg[e]	-189.05	33.93	1195.61	1099.42	1250.23	1.00e-05	1.00e-02
hisprolys[e]	-367.51	53452.26	927.01	-103869.10	105681.56	1.00e-05	1.00e-02
histrphis[e]	-50.24	26.07	1110.45	1029.65	1149.68	1.00e-05	1.00e-02
ileargile[e]	-496.67	29.21	1156.46	1069.52	1201.84	1.00e-05	1.00e-02
ileasnhis[e]	-626.78	23.94	534.35	457.75	569.39	1.00e-05	1.00e-02
ileasp[e]	-814.48	10.57	-55.00	-105.40	-46.17	1.00e-05	1.00e-02
ileglnglu[e]	-1112.45	18.17	93.88	28.58	117.61	1.00e-05	1.00e-02
ileglyarg[e]	-519.61	27.81	776.08	691.89	818.71	1.00e-05	1.00e-02
ileprolys[e]	-518.98	53452.26	955.10	-103841.01	105709.65	1.00e-05	1.00e-02
ileserarg[e]	-665.20	27.77	719.85	635.74	762.39	1.00e-05	1.00e-02
iletrptyr[e]	-393.83	25.14	1035.87	956.90	1073.27	1.00e-05	1.00e-02
leualaarg[e]	-514.48	28.12	870.56	785.77	913.80	1.00e-05	1.00e-02
leuasnasp[e]	-1125.14	17.59	-97.54	-161.71	-74.95	1.00e-05	1.00e-02
leuasplys[e]	-954.76	19.84	385.60	317.03	412.61	1.00e-05	1.00e-02
leuleutrp[e]	-353.19	22.97	1165.90	1091.19	1199.04	1.00e-05	1.00e-02
leupro[e]	-394.86	53452.25	498.35	-104297.76	105252.89	1.00e-05	1.00e-02
leuproarg[e]	-418.92	53452.26	1055.12	-103741.00	105809.67	1.00e-05	1.00e-02
leusertrp[e]	-467.04	21.21	739.29	668.03	768.99	1.00e-05	1.00e-02
leutrp[e]	-228.97	17.39	798.64	734.87	820.84	1.00e-05	1.00e-02
leutrparg[e]	-253.03	30.28	1355.41	1266.37	1402.89	1.00e-05	1.00e-02
leutyrtyr[e]	-678.11	26.04	706.87	626.14	746.03	1.00e-05	1.00e-02
leuval[e]	-478.95	13.45	503.98	447.93	518.46	1.00e-05	1.00e-02
lysargleu[e]	-354.81	38.28	1253.63	1148.91	1316.79	1.00e-05	1.00e-02
lyscyshis[e]	-441.79	25.29	764.01	684.75	801.69	1.00e-05	1.00e-02
lysglnphe[e]	-615.67	24.44	814.05	736.46	850.08	1.00e-05	1.00e-02
lysgluglu[e]	0.00	100000.00	2010.53	-194019.16	197998.65	1.00e-05	1.00e-02
lyslyslys[e]	-596.55	33.87	1235.28	1139.20	1289.80	1.00e-05	1.00e-02
lyspheile[e]	-440.59	23.05	1123.17	1048.30	1156.48	1.00e-05	1.00e-02
lystrparg[e]	-252.94	34.32	1444.86	1347.91	1500.25	1.00e-05	1.00e-02
lystyrile[e]	-637.37	23.61	926.35	850.38	960.76	1.00e-05	1.00e-02
lysvalphe[e]	-446.93	22.63	1027.47	953.43	1059.95	1.00e-05	1.00e-02
lysvaltrp[e]	-359.44	23.92	1159.64	1083.08	1194.65	1.00e-05	1.00e-02
metargleu[e]	-350.36	30.28	1213.40	1124.36	1260.88	1.00e-05	1.00e-02
metasntyr[e]	-672.59	24.15	489.02	412.01	524.47	1.00e-05	1.00e-02
metglntyr[e]	-666.25	24.41	584.73	507.19	620.69	1.00e-05	1.00e-02
metglyarg[e]	-373.31	29.39	833.02	745.73	878.75	1.00e-05	1.00e-02
methislys[e]	-298.95	27.79	1085.57	1001.41	1128.16	1.00e-05	1.00e-02
metmetile[e]	-304.21	33.11	1080.84	986.26	1133.85	1.00e-05	1.00e-02
metphearg[e]	-194.22	31.32	1280.19	1189.11	1329.69	1.00e-05	1.00e-02
mettrpphe[e]	-50.74	27.31	1289.63	1206.41	1331.29	1.00e-05	1.00e-02
pheasnmet[e]	-475.80	23.51	685.84	610.07	720.05	1.00e-05	1.00e-02
pheasp[e]	-658.33	12.44	11.80	-42.27	24.30	1.00e-05	1.00e-02
pheglnphe[e]	-459.62	25.09	791.38	712.52	828.69	1.00e-05	1.00e-02
pheleu[e]	-316.46	13.77	666.46	609.78	681.58	1.00e-05	1.00e-02
pheleuasp[e]	-782.55	18.50	379.06	313.12	403.44	1.00e-05	1.00e-02
pheleuhis[e]	-289.20	25.54	1005.96	926.21	1044.14	1.00e-05	1.00e-02
phelysala[e]	-458.40	21.87	837.28	764.72	868.27	1.00e-05	1.00e-02
phelyspro[e]	-362.84	53452.26	1022.17	-103773.94	105776.71	1.00e-05	1.00e-02
phephe[e]	-160.32	19.60	733.24	665.13	759.79	1.00e-05	1.00e-02
phepheasn[e]	-465.96	24.85	695.68	617.29	732.51	1.00e-05	1.00e-02
phephethr[e]	-453.94	23.27	752.38	677.09	786.11	1.00e-05	1.00e-02
pheproarg[e]	-262.78	53452.26	1121.35	-103674.77	105875.90	1.00e-05	1.00e-02
phesertrp[e]	-365.58	22.63	796.07	722.03	828.54	1.00e-05	1.00e-02
phethrlys[e]	-609.99	21.93	775.04	702.37	806.16	1.00e-05	1.00e-02
phetrpleu[e]	-197.04	23.95	1232.68	1156.05	1267.74	1.00e-05	1.00e-02
phetyr[e]	-357.11	19.43	536.42	468.65	562.63	1.00e-05	1.00e-02
phetyrgln[e]	-656.41	25.01	594.56	515.85	631.71	1.00e-05	1.00e-02
phetyrlys[e]	-481.23	26.68	993.13	911.14	1033.55	1.00e-05	1.00e-02
proargasp[e]	-860.01	28.14	301.64	216.79	344.93	1.00e-05	1.00e-02
proargcys[e]	-499.33	100000.01	706.99	-195322.71	196695.13	1.00e-05	1.00e-02
proasncys[e]	-780.09	23.80	113.48	37.14	148.25	1.00e-05	1.00e-02
procys[e]	-474.45	18.87	151.04	84.36	176.15	1.00e-05	1.00e-02
proglnpro[e]	-699.47	53452.26	372.81	-104423.31	105127.36	1.00e-05	1.00e-02
proglulys[e]	-953.73	23.55	297.28	221.43	331.57	1.00e-05	1.00e-02
prohis[e]	-326.45	21.60	387.88	315.86	418.35	1.00e-05	1.00e-02
prohistyr[e]	-472.19	32.69	688.91	595.15	741.11	1.00e-05	1.00e-02
proleuarg[e]	-502.81	100000.01	971.61	-195058.09	196959.75	1.00e-05	1.00e-02
prolyspro[e]	-524.29	53452.26	771.38	-104024.74	105525.93	1.00e-05	1.00e-02
prophe[e]	-321.78	18.42	482.44	416.64	506.68	1.00e-05	1.00e-02
proproarg[e]	-425.06	113389.35	870.64	-221402.17	223101.89	1.00e-05	1.00e-02
propropro[e]	-446.64	106904.51	580.97	-208981.56	210101.93	1.00e-05	1.00e-02
protrplys[e]	-358.41	26.51	1071.32	989.67	1111.41	1.00e-05	1.00e-02
protrpthr[e]	-527.91	23.29	633.75	558.41	667.53	1.00e-05	1.00e-02
provalgln[e]	-783.56	23.49	378.09	302.37	412.26	1.00e-05	1.00e-02
serargala[e]	-683.02	27.46	433.86	350.36	475.80	1.00e-05	1.00e-02
serargtrp[e]	-421.57	29.70	918.71	830.81	965.05	1.00e-05	1.00e-02
sercysarg[e]	-661.73	27.20	455.14	372.15	496.58	1.00e-05	1.00e-02
serglyglu[e]	-1128.85	14.25	-414.08	-471.69	-398.03	1.00e-05	1.00e-02
