Var1 Var2 Var3
EX_tststeroneglc(e)_f NaN 0
EX_tsul(e)_f NaN 0
EX_ttdca(e)_f NaN 0
EX_txa2(e)_f NaN 0
EX_tymsf(e)_f NaN 0
EX_Tyr_ggn(e)_f NaN 0
EX_tyr_L(e)_f NaN 0
EX_udp(e)_f NaN 0
EX_ump(e)_f NaN 0
EX_ura(e)_f NaN 0
EX_urate(e)_f NaN 0
EX_urea(e)_f NaN 0
EX_uri(e)_f NaN 0
EX_utp(e)_f NaN 0
EX_vacc(e)_f NaN 0
EX_val_L(e)_f NaN 0
EX_vitd2(e)_f NaN 0
EX_vitd3(e)_f NaN 0
EX_whddca(e)_f NaN 0
EX_whhdca(e)_f NaN 0
EX_whtststerone(e)_f NaN 0
EX_xolest2_hs(e)_f NaN 0
EX_xoltri24(e)_f NaN 0
EX_xoltri25(e)_f NaN 0
EX_xoltri27(e)_f NaN 0
EX_xyl_D(e)_f NaN 0
EX_xylt(e)_f NaN 0
EX_yvite(e)_f NaN 0
EX_4abutn(e)_f NaN 0
EX_acmana(e)_f NaN 0
EX_ahdt(e)_f NaN 0
EX_ctp(e)_f NaN 0
EX_dgmp(e)_f NaN 0
EX_dgtp(e)_f NaN 0
EX_dha(e)_f NaN 0
EX_dhap(e)_f NaN 0
EX_dtmp(e)_f NaN 0
EX_dttp(e)_f NaN 0
EX_fad(e)_f NaN 0
EX_fald(e)_f NaN 0
EX_g1p(e)_f NaN 0
EX_HC00229(e)_f NaN 0
EX_HC00250(e)_f NaN 0
EX_HC01104(e)_f NaN 0
EX_HC01361(e)_f NaN 0
EX_HC01440(e)_f NaN 0
EX_HC01441(e)_f NaN 0
EX_HC01444(e)_f NaN 0
EX_HC01446(e)_f NaN 0
EX_HC01577(e)_f NaN 0
EX_HC01609(e)_f NaN 0
EX_HC01610(e)_f NaN 0
EX_HC01700(e)_f NaN 0
EX_HC02160(e)_f NaN 0
EX_HC02161(e)_f NaN 0
EX_itp(e)_f NaN 0
EX_orot(e)_f NaN 0
EX_prpp(e)_f NaN 0
EX_ptrc(e)_f NaN 0
EX_pydx5p(e)_f NaN 0
EX_spmd(e)_f NaN 0
EX_udpg(e)_f NaN 0
EX_no2(e)_f NaN 0
EX_so3(e)_f NaN 0
EX_sprm(e)_f NaN 0
EX_prostgh2(e)_f NaN 0
EX_prostgi2(e)_f NaN 0
EX_ppi(e)_f NaN 0
EX_cdp(e)_f NaN 0
EX_dtdp(e)_f NaN 0
EX_HC00955(e)_f NaN 0
EX_citr_L(e)_f NaN 0
EX_HC01787(e)_f NaN 0
EX_C02470(e)_f NaN 0
EX_HC00822(e)_f NaN 0
EX_C02528(e)_f NaN 0
EX_HC02192(e)_f NaN 0
EX_CE5560(e)_f NaN 0
EX_HC02195(e)_f NaN 0
EX_HC02196(e)_f NaN 0
EX_HC02220(e)_f NaN 0
EX_HC02154(e)_f NaN 0
EX_ddca(e)_f NaN 0
EX_HC02199(e)_f NaN 0
EX_HC02200(e)_f NaN 0
EX_HC02201(e)_f NaN 0
EX_HC02172(e)_f NaN 0
EX_HC02191(e)_f NaN 0
EX_HC02194(e)_f NaN 0
EX_HC02197(e)_f NaN 0
EX_HC02198(e)_f NaN 0
EX_HC02187(e)_f NaN 0
EX_HC02180(e)_f NaN 0
EX_HC02179(e)_f NaN 0
EX_HC02202(e)_f NaN 0
EX_HC02203(e)_f NaN 0
EX_HC02204(e)_f NaN 0
EX_HC02205(e)_f NaN 0
EX_HC02206(e)_f NaN 0
EX_HC02207(e)_f NaN 0
EX_HC02208(e)_f NaN 0
EX_HC02210(e)_f NaN 0
EX_HC02213(e)_f NaN 0
EX_HC02214(e)_f NaN 0
EX_HC02216(e)_f NaN 0
EX_HC02217(e)_f NaN 0
EX_malcoa(e)_f NaN 0
EX_arachcoa(e)_f NaN 0
EX_coa(e)_f NaN 0
EX_CE2250(e)_f NaN 0
EX_CE1940(e)_f NaN 0
EX_CE2011(e)_f NaN 0
EX_maltttr(e)_f NaN 0
EX_maltpt(e)_f NaN 0
EX_malthx(e)_f NaN 0
EX_malthp(e)_f NaN 0
EX_CE2839(e)_f NaN 0
EX_CE2838(e)_f NaN 0
EX_CE1950(e)_f NaN 0
EX_cynt(e)_f NaN 0
EX_23cump(e)_f NaN 0
EX_3ump(e)_f NaN 0
EX_CE5797(e)_f NaN 0
EX_CE5798(e)_f NaN 0
EX_CE4633(e)_f NaN 0
EX_CE4881(e)_f NaN 0
EX_glcur(e)_f NaN 0
EX_udpgal(e)_f NaN 0
EX_crm_hs(e)_f NaN 0
EX_galside_hs(e)_f NaN 0
EX_CE0074(e)_f NaN 0
EX_cdpea(e)_f NaN 0
EX_12HPET(e)_f NaN 0
EX_C04849(e)_f NaN 0
EX_3bcrn__f NaN 0
EX_3ddcrn__f NaN 0
EX_3deccrn__f NaN 0
EX_3hdececrn__f NaN 0
EX_3hexdcrn__f NaN 0
EX_3ivcrn__f NaN 0
EX_3octdec2crn__f NaN 0
EX_3octdeccrn__f NaN 0
EX_3octdece1crn__f NaN 0
EX_3tdcrn__f NaN 0
EX_3tetd7ecoacrn__f NaN 0
EX_3thexddcoacrn__f NaN 0
EX_3ttetddcoacrn__f NaN 0
EX_c101crn__f NaN 0
EX_c10crn__f NaN 0
EX_c4crn__f NaN 0
EX_c51crn__f NaN 0
EX_c5dc__f NaN 0
EX_c6crn__f NaN 0
EX_c81crn__f NaN 0
EX_c8crn__f NaN 0
EX_ddece1crn__f NaN 0
EX_ddecrn__f NaN 0
EX_decdicrn__f NaN 0
EX_doco13ac__f NaN 0
EX_docosac(e)_f NaN 0
EX_ivcrn__f NaN 0
EX_tdcrn__f NaN 0
EX_tetdec2crn__f NaN 0
EX_tetdece1crn__f NaN 0
EX_dca(e)_f NaN 0
EX_4hpro(e)_f NaN 0
EX_adpcbl(e)_f NaN 0
EX_alaala(e)_f NaN 0
EX_bglc(e)_f NaN 0
EX_carn(e)_f NaN 0
EX_dchac(e)_f NaN 0
EX_glgchlo(e)_f NaN 0
EX_gltcho(e)_f NaN 0
EX_glygly(e)_f NaN 0
EX_glyleu(e)_f NaN 0
EX_glyphe(e)_f NaN 0
EX_glypro(e)_f NaN 0
EX_glysar(e)_f NaN 0
EX_gum(e)_f NaN 0
EX_gumgchol(e)_f NaN 0
EX_gumtchol(e)_f NaN 0
EX_leugly(e)_f NaN 0
EX_leuleu(e)_f NaN 0
EX_pectingchol(e)_f NaN 0
EX_pectintchol(e)_f NaN 0
EX_progly(e)_f NaN 0
EX_psyl(e)_f NaN 0
EX_psylchol(e)_f NaN 0
EX_psyltchol(e)_f NaN 0
EX_sbt-d(e)_f NaN 0
EX_sfcys(e)_f NaN 0
EX_tdechola(e)_f NaN 0
EX_cysam(e)_f NaN 0
EX_dpcoa(e)_f NaN 0
EX_fmn(e)_f NaN 0
EX_hyptaur(e)_f NaN 0
EX_oh1(e)_f NaN 0
EX_pan4p(e)_f NaN 0
EX_ptth(e)_f NaN 0
EX_q10(e)_f NaN 0
EX_q10h2(e)_f NaN 0
EX_34hpp__f NaN 0
EX_3mob(e)_f NaN 0
EX_3mop(e)_f NaN 0
EX_4mop(e)_f NaN 0
EX_5mta(e)_f NaN 0
EX_5oxpro(e)_f NaN 0
EX_ahcys(e)_f NaN 0
EX_aicar(e)_f NaN 0
EX_anth(e)_f NaN 0
EX_cbasp(e)_f NaN 0
EX_mal_L(e)_f NaN 0
EX_idour(e)_f NaN 0
EX_fum(e)_f NaN 0
EX_xmp(e)_f NaN 0
EX_dcmp(e)_f NaN 0
EX_HC00342(e)_f NaN 0
EX_glyc3p(e)_f NaN 0
biomass_reaction NaN 0
biomass_protein NaN 0
biomass_DNA NaN 0
biomass_RNA NaN 0
biomass_carbohydrate NaN 0
biomass_lipid NaN 0
biomass_other NaN 0
ACSMCT1_f 9.153730864 0.010304371
ADNCNT3tc_f -2.007118624 0.072937943
ALAB0AT3tc NaN 0
ALAPAT4te_f -0.340225894 0.363278083
ARACHDFATPtc 1.490642723 0.009174068
ARACHFATPtc 1.490642723 0.009174068
ARGB0AT3tc NaN 0
ASNB0AT3tc NaN 0
BETBGTtc_f 1.043592359 0.264375527
BUTSMCT1_f 9.153730864 0.010304371
CLCFTRte_f -3.27638822 0.015118093
CRNATBtc -2.207691174 0.279642326
CYSB0AT3tc NaN 0
CYSSNAT4te_f -3.334770837 0.000667319
CYTDt2r_f -2.050884243 0.248893883
DHEASABCCte NaN 0
DOPAENT4tc_f -2.007118624 0.072937943
ESTRAABCtc NaN 0
ESTRGLCABCCte NaN 0
ESTROSABCCte NaN 0
ESTRSABCtc NaN 0
FOLABCCte NaN 0
FOLOAT1tc_f NaN 0
FOLOAT2tc_f -3.48679188 0.033342283
FOLOATPtc_f -5.037320137 0.03181082
GABABGTtc_f 1.043592359 0.264375527
GLNB0AT3tc NaN 0
GLUB0AT3tc NaN 0
GLYB0AT3tc NaN 0
GSNt2r_f -2.050884243 0.248893883
H2OGLYAQPt_f NaN 0
HDCAFAPMtc 1.710427512 0.000703894
ILEB0AT2tc_f NaN 0
ILEB0AT3tc NaN 0
INSt2_f -2.050884243 0.248893883
LEUB0AT2tc_f NaN 0
LEUB0AT3tc NaN 0
LEUKABCtc NaN 0
LGNCFATPtc 0.229716005 0.824115339
LGNCFATtc 1.710427512 0.000703894
METB0AT2tc_f -3.334770837 0.000667319
METB0AT3tc NaN 0
NACSMCTte_f 9.153730864 0.010304371
OCDCAFAPMtc 1.710427512 0.000703894
OCDCAFATPtc 1.490642723 0.009174068
OCDCEAFATPtc 1.490642723 0.009174068
PCHOLABCtc NaN 0
PGLYCABCte NaN 0
PHEB0AT3tc NaN 0
PHEMEABCte NaN 0
PMTFATPtc NaN 0
PPASMCT1_f 9.153730864 0.010304371
PROB0AT2tc_f NaN 0
PROPAT4te_f -0.340225894 0.363278083
PSHSABCtc NaN 0
PYRSMCT1_f 9.153730864 0.010304371
RETABCtc NaN 0
SERB0AT3tc NaN 0
SRTNENT4tc_f -2.007118624 0.072937943
TCHOLABCtc NaN 0
THMDt2r_f -2.050884243 0.248893883
TRPB0AT3tc NaN 0
TTDCAFATPtc 1.490642723 0.009174068
TYRB0AT3tc NaN 0
URIt2r_f -2.050884243 0.248893883
VALB0AT2tc_f NaN 0
VALB0AT3tc NaN 0
EX_retinal(e)_f NaN 0
12HTACRhr -0.705930416 0.358590367
12HTACRtu NaN 0
12HTACRtep_f NaN 0
1331TAALThr NaN 0
1331TACRhr NaN 0
1331TACRteb NaN 0
1331TACRtev NaN 0
13DMThr NaN 0
13DMTtu NaN 0
13DMTtep_f NaN 0
14HMDZALThr -0.705930416 0.358590367
14HMDZhr -0.705930416 0.358590367
14MDZtev_f NaN 0
1513DTALThr NaN 0
1513DTACRhr NaN 0
1513TACRtu NaN 0
1513TACRtep_f NaN 0
1531TACRhr NaN 0
1531TACRteb NaN 0
1531TACRtev NaN 0
1531TALThr NaN 0
15DMThr NaN 0
15DMTtu NaN 0
15DMTtep_f NaN 0
1HIBUPGLUC_Sthv_f NaN 0
1HMDGLUChr 5.398186014 0.037774394
1HMDZGLUChc_f NaN 0
1OHMDZhr -0.705930416 0.358590367
1OHMDZtep_f NaN 0
2HATVLAChc NaN 0
2HATVACIDGLUChr NaN 0
2HATVACIDGLUCteb NaN 0
2HATVACIDOXDhc -0.705930416 0.358590367
2HATVACIDhc 1.462519189 0.212988764
2HATVACIDteb NaN 0
2HATVACIDtep_f NaN 0
2HATVACIDthc_f -2.4257176 0.000374083
2HATVLACGLUChr NaN 0
2HATVLACGLUCteb NaN 0
2HATVLACOXDhc -0.705930416 0.358590367
2HATVLACteb NaN 0
2HATVLACtep_f NaN 0
2HATVLACthc_f -2.4257176 0.000374083
2HIBUPGLUC_Sthv_f NaN 0
31DMThr NaN 0
31DMTtu NaN 0
31DMTtep_f NaN 0
35DHPVShc NaN 0
35DHPVStep_f NaN 0
35DHPVSthc_f -2.4257176 0.000374083
35DSMVhep 1.497626857 0.083164782
35DSMVteb NaN 0
3HIBUPGLUC_Sthv_f NaN 0
3HLVSTAChep 1.462519189 0.212988764
3HLVSTACtbc NaN 0
3HPVSTETCOAhcm -1.008254133 0.006423783
3HPVSTETCOAhcx -2.242310237 0.00285798
3HPVSTETteb NaN 0
3HPVSTETtev_f NaN 0
3HPVShc NaN 0
3HPVSteb NaN 0
3HPVStep_f NaN 0
3HPVSthc_f -2.4257176 0.000374083
3HSMVACIDhep 1.462519189 0.212988764
3HSMVACIDteb NaN 0
3HSMVhep 1.497626857 0.083164782
3ISPVShc NaN 0
3ISPVSteb NaN 0
3ISPVStep_f NaN 0
3ISPVSthc_f -2.4257176 0.000374083
3MEACMPhc NaN 0
3OHACMPhr 0.270019701 0.686516142
3OHACMPtev NaN 0
4BHGLZABCt NaN 0
4BHGLZhr NaN 0
4BHGLZtev_f NaN 0
4HATVACIDOXDhc -0.705930416 0.358590367
4HATVACIDhc 1.462519189 0.212988764
4HATVACIDteb NaN 0
4HATVACIDtep_f NaN 0
4HATVACIDthc_f -2.4257176 0.000374083
4HATVLACOXDhc -0.705930416 0.358590367
4HATVLAChc NaN 0
4HATVLACteb NaN 0
4HATVLACtep_f NaN 0
4HATVLACthc_f -2.4257176 0.000374083
4HMDGLUCtev_f NaN 0
4HMDZGLUChr 5.398186014 0.037774394
4OHMDZhr -0.705930416 0.358590367
4OHMDZtev_f NaN 0
56DHPVShc NaN 0
56DHPVSteb NaN 0
56DHPVStev_f NaN 0
56EPPVShc NaN 0
56EPPVSteb NaN 0
56EPPVStev_f NaN 0
5OHFVSGLUhc NaN 0
5OHFVSGLUtev_f NaN 0
5OHFVShc 1.497626857 0.083164782
5OHFVSteb NaN 0
6AHGLZABCt NaN 0
6AHGLZhr NaN 0
6AHGLZtev_f NaN 0
6BHGLZABCt NaN 0
6BHGLZGLCABCt NaN 0
6BHGLZGLChr NaN 0
6BHGLZGLCtev_f NaN 0
6BHGLZhr 1.497626857 0.083164782
6BHGLZtev_f NaN 0
6CSMVACIDhep 1.462519189 0.212988764
6CSMVACIDteb NaN 0
6CSMVhep 1.497626857 0.083164782
6EPSteb NaN 0
6EPVStep_f NaN 0
6EPVShc NaN 0
6EPVSthc_f -2.4257176 0.000374083
6HLVSTAChep 1.462519189 0.212988764
6HLVSTthep_f NaN 0
6HMSMVACIDhep 1.462519189 0.212988764
6HMSMVACIDteb NaN 0
6HMSMVhep 1.497626857 0.083164782
6HSMVACIDhep 1.462519189 0.212988764
6HSMVACIDteb NaN 0
6HSMVhep 1.497626857 0.083164782
6MELACAChep 1.462519189 0.212988764
6MELVACtbc NaN 0
6MELVSTthep_f NaN 0
6MSMVhep 1.497626857 0.083164782
6OHFVSGLUhc NaN 0
6OHFVSGLUtev_f NaN 0
6OHFVShc NaN 0
6OHFVSteb NaN 0
7AHGLZABCt NaN 0
7AHGLZhr NaN 0
7AHGLZtev_f NaN 0
7BHGLZABCt NaN 0
7BHGLZGLCABCt NaN 0
7BHGLZGLChr NaN 0
7BHGLZGLCtev_f NaN 0
7BHGLZhr NaN 0
7BHGLZtev_f NaN 0
7HPVShc NaN 0
7HPVSteb NaN 0
7HPVStev_f NaN 0
ALLOP2tu -2.050884243 0.248893883
ACMPtu NaN 0
ACMPGLUChr 2.064476565 0.289258321
ACMPGLUTdt_f NaN 0
ACMPGLUTtep NaN 0
ACMPGLUTthc NaN 0
ACMPGLUtep NaN 0
ACMPGLUthc NaN 0
ACMPShc -0.940505228 0.114937671
ACMPdt_f NaN 0
ACMPthc NaN 0
ALLOP1tu 0.023298871 0.981263397
ALLOPOXDhep 3.257682633 0.120873777
ALLOPtepvb_f NaN 0
AM19CSALThr -0.705930416 0.358590367
AM19CShr NaN 0
AM19CSteb NaN 0
AM1A4NCShc NaN 0
AM1A4NCSteb NaN 0
AM1ACCShr NaN 0
AM1ACCStev_f NaN 0
AM1ACShr NaN 0
AM1ACSteb NaN 0
AM1ACStep_f NaN 0
AM1ALCShr NaN 0
AM1ALCSteb NaN 0
AM1ALCStep_f NaN 0
AM1C4N9CShc NaN 0
AM1C4N9CSteb NaN 0
AM1C9CShr NaN 0
AM1C9CSteb NaN 0
AM1C9CStev_f NaN 0
AM1CCShr NaN 0
AM1CCSteb NaN 0
AM1CCStev_f NaN 0
AM1CGLChr NaN 0
AM1CGLCteb NaN 0
AM1CSAhr -0.705930416 0.358590367
AM1CSAtep_f NaN 0
AM4N9CShc NaN 0
AM4N9CShr NaN 0
AM4N9CStev_f NaN 0
AM4NC9CSteb NaN 0
AM4NCShr NaN 0
AM4NCSteb NaN 0
AM4NCStep_f NaN 0
AM9CSAhr -0.705930416 0.358590367
AM9CSAteb NaN 0
AM9CSAtep_f NaN 0
ATVACIDMCTtu_f -0.81173855 0.213973073
ATVACIDOATPtu_f -2.4257176 0.000374083
ATVACIDhc 1.462519189 0.212988764
ATVACIDhr NaN 0
ATVACIDtdu_f NaN 0
ATVACIDtu NaN 0
ATVACYLGLUChc 1.314433165 0.443290499
ATVETHGLUChc NaN 0
ATVLACGLCURhc 1.314433165 0.443290499
ATVLACThc_f -2.4257176 0.000374083
ATVLACh2r NaN 0
ATVLAChc NaN 0
ATVLAChr NaN 0
ATVLACtdhc_f NaN 0
ATVLACtu NaN 0
Am19CStev_f NaN 0
Am1CSAteb NaN 0
CARBIBUP_SGLUthv_f NaN 0
CARIBUP_Rthv_f NaN 0
CARIBUP_SGLUhep 1.314433165 0.443290499
CARIBUP_Sthv_f NaN 0
CRGLZABCt NaN 0
CRGLZhr NaN 0
CRGLZtev_f NaN 0
CRVS1M24hc NaN 0
CRVS1tev_f NaN 0
CRVS23M24hc NaN 0
CRVSATPthc NaN 0
CRVSATPtu NaN 0
CRVSM1SPhc NaN 0
CRVSM1hc NaN 0
CRVSM1hr 0.587361375 0.158934963
CRVSM1teb NaN 0
CRVSM22hc NaN 0
CRVSM23hc NaN 0
CRVSM23hr 0.587361375 0.158934963
CRVSM23teb NaN 0
CRVSM23tev_f NaN 0
CRVSM24teb NaN 0
CRVSM24tev_f NaN 0
CRVSM31hc NaN 0
CRVStu_f NaN 0
CRVSthc_f NaN 0
CSASULPhc NaN 0
CSASULPteb NaN 0
CSASULPtev_f NaN 0
CSAtd_f NaN 0
CSAtu NaN 0
CVM1GLUChc NaN 0
CVM23GLUChc NaN 0
CYSACMPAChc NaN 0
CYSAMPtev NaN 0
DELACCRVSM23hc NaN 0
DEOXFVShc -2.242310237 0.00285798
DEOXFVStev_f NaN 0
DESFVShc NaN 0
DESFVSteb NaN 0
DHGLZABCt NaN 0
DHGLZhc NaN 0
DHGLZtev_f NaN 0
DSPVSteb NaN 0
DSPVStev_f NaN 0
EPOXTAChr NaN 0
EPOXTACteb NaN 0
EPOXTACtev NaN 0
EX_12htacr(e)_f NaN 0
EX_1331tacr(e)_f NaN 0
EX_13dmt(e)_f NaN 0
EX_14hmdz(e)_f NaN 0
EX_1513tacr(e)_f NaN 0
EX_1531tacr(e)_f NaN 0
EX_15dmt(e)_f NaN 0
EX_1hibupglu_S(e)_f NaN 0
EX_1hmdgluc(e)_f NaN 0
EX_1ohmdz(e)_f NaN 0
EX_2hatvacid(e)_f NaN 0
EX_2hatvacidgluc(e)_f NaN 0
EX_2hatvlac(e)_f NaN 0
EX_2hatvlacgluc(e)_f NaN 0
EX_2hibupglu_S(e)_f NaN 0
EX_31dmt(e)_f NaN 0
EX_35dhpvs(e)_f NaN 0
EX_35dsmv(e)_f NaN 0
EX_3hibupglu_S(e)_f NaN 0
EX_3hlvstacid(e)_f NaN 0
EX_3hpvs(e)_f NaN 0
EX_3hpvstet(e)_f NaN 0
EX_3hsmvacid(e)_f NaN 0
EX_3ispvs(e)_f NaN 0
EX_3ohacmp(e)_f NaN 0
EX_4bhglz(e)_f NaN 0
EX_4hatvacid(e)_f NaN 0
EX_4hatvlac(e)_f NaN 0
EX_4hmdgluc(e)_f NaN 0
EX_4ohmdz(e)_f NaN 0
EX_56dhpvs(e)_f NaN 0
EX_56eppvs(e)_f NaN 0
EX_5ohfvs(e)_f NaN 0
EX_5ohfvsglu(e)_f NaN 0
EX_6ahglz(e)_f NaN 0
EX_6bhglz(e)_f NaN 0
EX_6bhglzglc(e)_f NaN 0
EX_6csmvacid(e)_f NaN 0
EX_6epvs(e)_f NaN 0
EX_6hlvst(e)_f NaN 0
EX_6hmsmvacid(e)_f NaN 0
EX_6hsmvacid(e)_f NaN 0
EX_6melvacid(e)_f NaN 0
EX_6melvst(e)_f NaN 0
EX_6ohfvs(e)_f NaN 0
EX_6ohfvsglu(e)_f NaN 0
EX_7ahglz(e)_f NaN 0
EX_7bhglz(e)_f NaN 0
EX_7bhglzglc(e)_f NaN 0
EX_7hpvs(e)_f NaN 0
EX_acmp(e)_f NaN 0
EX_acmpglu(e)_f NaN 0
EX_acmpglut(e)_f NaN 0
EX_allop(e)_f NaN 0
EX_am19cs(e)_f NaN 0
EX_am1a4ncs(e)_f NaN 0
EX_am1accs(e)_f NaN 0
EX_am1acs(e)_f NaN 0
EX_am1alcs(e)_f NaN 0
EX_am1c4n9cs(e)_f NaN 0
EX_am1c9cs(e)_f NaN 0
EX_am1ccs(e)_f NaN 0
EX_am1cglc(e)_f NaN 0
EX_am1csa(e)_f NaN 0
EX_am4n9cs(e)_f NaN 0
EX_am4ncs(e)_f NaN 0
EX_am9csa(e)_f NaN 0
EX_atvacid(e)_f NaN 0
EX_atvlac(e)_f NaN 0
EX_caribup_R(e)_f NaN 0
EX_caribup_s(e)_f NaN 0
EX_caribupglu_S(e)_f NaN 0
EX_crglz(e)_f NaN 0
EX_crvs(e)_f NaN 0
EX_crvsm1(e)_f NaN 0
EX_crvsm23(e)_f NaN 0
EX_crvsm24(e)_f NaN 0
EX_csa(e)_f NaN 0
EX_csasulp(e)_f NaN 0
EX_cysacmp(e)_f NaN 0
EX_deoxfvs(e)_f NaN 0
EX_desfvs(e)_f NaN 0
EX_dhglz(e)_f NaN 0
EX_dspvs(e)_f NaN 0
EX_epoxtac(e)_f NaN 0
EX_fvs(e)_f NaN 0
EX_fvstet(e)_f NaN 0
EX_fvstetglu(e)_f NaN 0
EX_glc3meacp(e)_f NaN 0
EX_glz(e)_f NaN 0
EX_gtacmp(e)_f NaN 0
EX_ibupgluc(e)_f NaN 0
EX_isolvstacid(e)_f NaN 0
EX_lst4exp(e)_f NaN 0
EX_lstn(e)_f NaN 0
EX_lstn1gluc(e)_f NaN 0
EX_lstnm1(e)_f NaN 0
EX_lstnm2(e)_f NaN 0
EX_lstnm4(e)_f NaN 0
EX_lstnm5(e)_f NaN 0
EX_lstnm7(e)_f NaN 0
EX_lvst(e)_f NaN 0
EX_mdz(e)_f NaN 0
EX_mdzglc(e)_f NaN 0
EX_meracmp(e)_f NaN 0
EX_mhglz(e)_f NaN 0
EX_ndersv(e)_f NaN 0
EX_nfdlac(e)_f NaN 0
EX_oxyp(e)_f NaN 0
EX_oxy1rb(e)_f NaN 0
EX_oxy7rb(e)_f NaN 0
EX_profvs(e)_f NaN 0
EX_ptvst(e)_f NaN 0
EX_ptvstlac(e)_f NaN 0
EX_ptvstm3(e)_f NaN 0
EX_pvs(e)_f NaN 0
EX_pvsgluc(e)_f NaN 0
EX_rsv(e)_f NaN 0
EX_rsvlac(e)_f NaN 0
EX_s3meacmp(e)_f NaN 0
EX_smv(e)_f NaN 0
EX_smvacid(e)_f NaN 0
EX_stacmp(e)_f NaN 0
EX_sulpacmp(e)_f NaN 0
EX_tacr(e)_f NaN 0
EX_tauribup_S(e)_f NaN 0
EX_thrfvs(e)_f NaN 0
EX_tlacfvs(e)_f NaN 0
EX_tmd(e)_f NaN 0
EX_tmdm1(e)_f NaN 0
EX_tmdm3(e)_f NaN 0
EX_tmdm5(e)_f NaN 0
EX_tripvs(e)_f NaN 0
EX_tsacmgluc(e)_f NaN 0
EX_tsacmsul(e)_f NaN 0
FVSGLUChc NaN 0
FVSTETGLUhc NaN 0
FVSTETGLUtev_f NaN 0
FVSTETtev_f NaN 0
FVShc NaN 0
FVSteb NaN 0
FVStep_f NaN 0
FVStu_f -2.4257176 0.000374083
GLC3MEACPhr 2.064476565 0.289258321
GLC3MEACPtev NaN 0
GLZABCteb NaN 0
GLZtd_f NaN 0
GTACMPhr NaN 0
GTACMPtev NaN 0
IBUPGLUCtchep_f NaN 0
IBUPGLUCtpvb NaN 0
ISOLVSTAChep NaN 0
ISOLVSTtbc NaN 0
LST4EXPTDhc_f NaN 0
LST4EXPhr NaN 0
LST4EXPthc_f NaN 0
LSTN1GLUChr NaN 0
LSTN1GLUCtev_f NaN 0
LSTNtu NaN 0
LSTNM1hr NaN 0
LSTNM1tev_f NaN 0
LSTNM2hr NaN 0
LSTNM2tev_f NaN 0
LSTNM4hr NaN 0
LSTNM4tev_f NaN 0
LSTNM5hr NaN 0
LSTNM5tev_f NaN 0
LSTNM7TDhc_f NaN 0
LSTNM7hr 7.425609072 0.029909513
LSTNM7thc_f NaN 0
LSTNRATt_f NaN 0
LSTNtd_f NaN 0
LVACLAChep NaN 0
LVSTACIDhep 1.462519189 0.212988764
LVSTACIDtu NaN 0
LVSTACOXD6Hhep -0.705930416 0.358590367
LVSTACOXD6MEhep -0.705930416 0.358590367
LVSTOXD3Hhep -0.705930416 0.358590367
LVSTOXD6Hhep -0.705930416 0.358590367
LVSTOXD6METhep -0.705930416 0.358590367
LVSTPGPtu NaN 0
LVSTtu_f NaN 0
MDZGLCtev_f NaN 0
MDZtd_f NaN 0
MDZtu NaN 0
MERACMPtep NaN 0
MERACMPthc NaN 0
MHGLZABCt NaN 0
MHGLZhr -0.377374915 0.70067304
MHGLZtev_f NaN 0
NDERSVhc NaN 0
NDERSVteb NaN 0
NFDLACtep_f NaN 0
OXYP1CONJ NaN 0
OXYP2CONJ NaN 0
OXYPR1tehv_f NaN 0
OXYPR7tehv_f NaN 0
OXYPthc_f NaN 0
OXYPtepv_f NaN 0
PROFVShc NaN 0
PROFVStev_f NaN 0
PTVSTATPtu NaN 0
PTVSTGLUChc 2.064476565 0.289258321
PTVSTLAChc NaN 0
PTVSTLACtev_f NaN 0
PTVSTM13hr NaN 0
PTVSTM3eb NaN 0
PTVSTM3hc NaN 0
PTVSThc 1.462519189 0.212988764
PTVSTtep_f NaN 0
PTVSTtu_f -2.4257176 0.000374083
PVSATPtu NaN 0
PVSGLUChc NaN 0
PVSGLUCteb NaN 0
PVSGLUCtev_f NaN 0
PVSHtu_f NaN 0
PVSOATPtu_f -2.4257176 0.000374083
PVStep_f NaN 0
RSVATPtu NaN 0
RSVGLUChc NaN 0
RSVLAChv NaN 0
RSVLACteb NaN 0
RSVSPONhc 1.462519189 0.212988764
RSVhc NaN 0
RSVtev_f NaN 0
RSVtu_f -2.4257176 0.000374083
S3MEACMPhc NaN 0
S3MEACMPtev NaN 0
SMVACIDATPteb NaN 0
SMVACIDhep 0.587361375 0.158934963
SMVACIDtev_f NaN 0
SMVtu NaN 0
SMVGLUCLAChep NaN 0
SMVGLUChep NaN 0
SMVHYDROhep 1.462519189 0.212988764
SMVLAChep NaN 0
SMVtv_f NaN 0
SMVthep_f NaN 0
STACMPhc NaN 0
STACMPtev NaN 0
SULPACMPtev NaN 0
TACRDtsc_f NaN 0
TACRtu NaN 0
TAURIBUP_Sthv_f NaN 0
THRFVShc NaN 0
THRFVStev_f NaN 0
THSACMPhr NaN 0
TLACFVShc NaN 0
TLACFVStev_f NaN 0
TMDM1OATt_f NaN 0
TMDM1hr NaN 0
TMDM3OATt_f NaN 0
TMDM3hr NaN 0
TMDM5OATt_f NaN 0
TMDM5hr NaN 0
TMDOATPtsc_f NaN 0
TMDOATtev_f NaN 0
TMDOATthc_f NaN 0
TMDtd_f NaN 0
TRIPVShc NaN 0
TRIPVSteb NaN 0
