Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
3ivcrn[e]	0.00	100000.00	1027.64	-195002.05	197015.76	1.00e-05	1.00e-02
3octdec2crn[e]	0.00	100000.00	2010.60	-194019.09	197998.72	1.00e-05	1.00e-02
3octdeccrn[e]	0.00	100000.00	2189.32	-193840.37	198177.44	1.00e-05	1.00e-02
3octdece1crn[e]	0.00	100000.00	2099.96	-193929.73	198088.08	1.00e-05	1.00e-02
3tdcrn[e]	0.00	100000.00	1831.88	-194197.81	197820.00	1.00e-05	1.00e-02
c51crn[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
ivcrn[e]	0.00	100000.00	1027.64	-195002.05	197015.76	1.00e-05	1.00e-02
tetdec2crn[e]	0.00	100000.00	1653.16	-194376.53	197641.28	1.00e-05	1.00e-02
tetdece1crn[e]	0.00	100000.00	1742.52	-194287.17	197730.64	1.00e-05	1.00e-02
dece3coa[x]	0.00	100000.00	2029.99	-193999.70	198018.12	1.00e-05	1.00e-02
dec47dicoa[m]	0.00	100000.00	2219.09	-193810.59	198207.22	1.00e-05	1.00e-02
dectricoa[m]	0.00	100000.00	2122.61	-193907.08	198110.74	1.00e-05	1.00e-02
dec47dicoa[x]	0.00	100000.00	1945.36	-194084.33	197933.48	1.00e-05	1.00e-02
dectricoa[x]	0.00	100000.00	1860.77	-194168.92	197848.90	1.00e-05	1.00e-02
2decdicoa[m]	0.00	100000.00	2219.09	-193810.59	198207.22	1.00e-05	1.00e-02
octe5coa[m]	0.00	100000.00	2122.61	-193907.08	198110.73	1.00e-05	1.00e-02
2decdicoa[x]	0.00	100000.00	1945.36	-194084.33	197933.48	1.00e-05	1.00e-02
octe5coa[x]	0.00	100000.00	1860.76	-194168.93	197848.88	1.00e-05	1.00e-02
3decdicoa[m]	0.00	100000.00	2219.10	-193810.59	198207.22	1.00e-05	1.00e-02
3decdicoa[x]	0.00	100000.00	1945.37	-194084.32	197933.49	1.00e-05	1.00e-02
sebcoa[x]	0.00	100000.00	1987.95	-194041.74	197976.07	1.00e-05	1.00e-02
sbcoa[x]	0.00	100000.00	1818.76	-194210.93	197806.88	1.00e-05	1.00e-02
tmuncoa[x]	0.00	100000.00	2453.03	-193576.66	198441.15	1.00e-05	1.00e-02
undcoa[m]	0.00	100000.00	2508.55	-193521.14	198496.67	1.00e-05	1.00e-02
noncoa[m]	0.00	100000.00	2315.58	-193714.11	198303.70	1.00e-05	1.00e-02
dd5ecoa[m]	0.00	100000.00	2508.55	-193521.14	198496.68	1.00e-05	1.00e-02
dd3coa[x]	0.00	100000.00	2199.21	-193830.48	198187.34	1.00e-05	1.00e-02
2ddecdicoa[m]	0.00	100000.00	2412.07	-193617.62	198400.19	1.00e-05	1.00e-02
3ddecdicoa[m]	0.00	100000.00	2412.07	-193617.62	198400.19	1.00e-05	1.00e-02
2ddecdicoa[x]	0.00	100000.00	2114.59	-193915.10	198102.71	1.00e-05	1.00e-02
3ddecdicoa[x]	0.00	100000.00	2114.59	-193915.10	198102.71	1.00e-05	1.00e-02
2dodtricoa[m]	0.00	100000.00	2315.58	-193714.11	198303.71	1.00e-05	1.00e-02
2dodtricoa[x]	0.00	100000.00	2029.98	-193999.71	198018.10	1.00e-05	1.00e-02
3dodtricoa[m]	0.00	100000.00	2315.58	-193714.11	198303.71	1.00e-05	1.00e-02
3dodtricoa[x]	0.00	100000.00	2029.98	-193999.71	198018.10	1.00e-05	1.00e-02
c12dc[x]	0.00	100000.00	1438.34	-194591.35	197426.46	1.00e-05	1.00e-02
tridcoa[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
tetd7ecoa[m]	0.00	100000.00	2701.52	-193328.17	198689.64	1.00e-05	1.00e-02
tetde5coa[x]	0.00	100000.00	2368.42	-193661.27	198356.54	1.00e-05	1.00e-02
tetdecdicoa[m]	0.00	100000.00	2605.04	-193424.65	198593.16	1.00e-05	1.00e-02
tetdecdicoa[x]	0.00	100000.00	2283.81	-193745.88	198271.93	1.00e-05	1.00e-02
ttetddcoa[m]	0.00	100000.00	2605.04	-193424.65	198593.16	1.00e-05	1.00e-02
5tedtricoa[m]	0.00	100000.00	2508.55	-193521.14	198496.68	1.00e-05	1.00e-02
5tedtricoa[x]	0.00	100000.00	2199.20	-193830.49	198187.32	1.00e-05	1.00e-02
c14dccoa[x]	0.00	100000.00	2326.40	-193703.29	198314.52	1.00e-05	1.00e-02
hexde7coa[x]	0.00	100000.00	2537.61	-193492.08	198525.73	1.00e-05	1.00e-02
3hdeccoa[m]	0.00	100000.00	2894.53	-193135.16	198882.65	1.00e-05	1.00e-02
hexddcoa[m]	0.00	100000.00	2798.00	-193231.68	198786.13	1.00e-05	1.00e-02
thexddcoa[m]	0.00	100000.00	2798.00	-193231.68	198786.13	1.00e-05	1.00e-02
2hexdtricoa[x]	0.00	100000.00	2368.40	-193661.28	198356.53	1.00e-05	1.00e-02
hexdtrcoa[m]	0.00	100000.00	2701.52	-193328.17	198689.64	1.00e-05	1.00e-02
4hexdtricoa[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
hexdectecoa[m]	0.00	100000.00	2605.04	-193424.65	198593.16	1.00e-05	1.00e-02
4hexdtricoa[x]	0.00	100000.00	2368.40	-193661.28	198356.53	1.00e-05	1.00e-02
hexdectecoa[x]	0.00	100000.00	2283.82	-193745.87	198271.95	1.00e-05	1.00e-02
2hexdtricoa[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
3hexdtricoa[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
3hexdtricoa[x]	0.00	100000.00	2368.42	-193661.27	198356.54	1.00e-05	1.00e-02
2hexdtetcoa[m]	0.00	100000.00	2605.04	-193424.65	198593.16	1.00e-05	1.00e-02
2hexdtetcoa[x]	0.00	100000.00	2283.79	-193745.89	198271.92	1.00e-05	1.00e-02
4hexdtetcoa[m]	0.00	100000.00	2605.04	-193424.65	198593.16	1.00e-05	1.00e-02
hexdpencoa[m]	0.00	100000.00	2508.55	-193521.14	198496.68	1.00e-05	1.00e-02
4hexdtetcoa[x]	0.00	100000.00	2283.79	-193745.89	198271.92	1.00e-05	1.00e-02
hexdpencoa[x]	0.00	100000.00	2199.21	-193830.48	198187.34	1.00e-05	1.00e-02
3hexdtetcoa[m]	0.00	100000.00	2605.04	-193424.65	198593.16	1.00e-05	1.00e-02
3hexdtetcoa[x]	0.00	100000.00	2283.81	-193745.88	198271.93	1.00e-05	1.00e-02
3hexdcoa[m]	0.00	100000.00	2991.01	-193038.67	198979.14	1.00e-05	1.00e-02
hexdicoa[x]	0.00	100000.00	2495.62	-193534.07	198483.74	1.00e-05	1.00e-02
hexdicoa[r]	0.00	100000.00	2565.82	-193463.87	198553.94	1.00e-05	1.00e-02
hexdiac[r]	0.00	100000.00	1217.76	-194811.93	197205.88	1.00e-05	1.00e-02
whhdca[r]	0.00	100000.00	1348.25	-194681.44	197336.38	1.00e-05	1.00e-02
ocde9ecoa[x]	0.00	100000.00	2706.84	-193322.85	198694.97	1.00e-05	1.00e-02
3octdece1coa[m]	0.00	100000.00	3087.50	-192942.19	199075.62	1.00e-05	1.00e-02
octdececoa[m]	0.00	100000.00	3183.95	-192845.74	199172.07	1.00e-05	1.00e-02
3ocddcoa[m]	0.00	100000.00	2991.01	-193038.67	198979.14	1.00e-05	1.00e-02
2octdectecoa[m]	0.00	100000.00	2798.01	-193231.68	198786.13	1.00e-05	1.00e-02
2octdectecoa[x]	0.00	100000.00	2453.03	-193576.66	198441.15	1.00e-05	1.00e-02
3octdectecoa[m]	0.00	100000.00	2798.01	-193231.68	198786.13	1.00e-05	1.00e-02
3octdectecoa[x]	0.00	100000.00	2453.03	-193576.66	198441.15	1.00e-05	1.00e-02
2octpencoa[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
3octpencoa[m]	0.00	100000.00	2701.52	-193328.17	198689.65	1.00e-05	1.00e-02
3hodcoa[m]	0.00	100000.00	3183.98	-192845.70	199172.11	1.00e-05	1.00e-02
ei11ecoa[x]	0.00	100000.00	2876.06	-193153.63	198864.19	1.00e-05	1.00e-02
eitetcoa[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
eitetcoa[x]	0.00	100000.00	2622.25	-193407.44	198610.37	1.00e-05	1.00e-02
eipencoa[x]	0.00	100000.00	2537.95	-193491.74	198526.07	1.00e-05	1.00e-02
5eipencoa[m]	0.00	100000.00	2894.49	-193135.20	198882.62	1.00e-05	1.00e-02
2docopencoa[m]	0.00	100000.00	3087.46	-192942.23	199075.59	1.00e-05	1.00e-02
2docopencoa[x]	0.00	100000.00	2706.84	-193322.85	198694.97	1.00e-05	1.00e-02
docohexcoa[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
docohexcoa[x]	0.00	100000.00	2622.26	-193407.43	198610.39	1.00e-05	1.00e-02
3docopencoa[m]	0.00	100000.00	3087.46	-192942.22	199075.59	1.00e-05	1.00e-02
3docopencoa[x]	0.00	100000.00	2706.86	-193322.83	198694.98	1.00e-05	1.00e-02
2docohexecoa[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
docohepcoa[m]	0.00	100000.00	2894.49	-193135.19	198882.62	1.00e-05	1.00e-02
docosahexcoa[m]	0.00	100000.00	2990.98	-193038.71	198979.10	1.00e-05	1.00e-02
omhdocosac[r]	0.00	100000.00	1870.16	-194159.53	197858.29	1.00e-05	1.00e-02
succoa[c]	0.00	100000.00	1522.03	-194507.66	197510.16	1.00e-05	1.00e-02
pentcoa[m]	0.00	100000.00	1929.63	-194100.06	197917.76	1.00e-05	1.00e-02
glutcoa[c]	0.00	100000.00	1608.99	-194420.70	197597.12	1.00e-05	1.00e-02
3ivcoa[m]	0.00	100000.00	1929.64	-194100.05	197917.76	1.00e-05	1.00e-02
3ivcrn[c]	0.00	100000.00	1000.32	-195029.36	196988.45	1.00e-05	1.00e-02
3ivcoa[c]	0.00	100000.00	1739.28	-194290.41	197727.40	1.00e-05	1.00e-02
hx2coa[x]	0.00	100000.00	1691.48	-194338.21	197679.61	1.00e-05	1.00e-02
hexe3coa[m]	0.00	100000.00	1929.63	-194100.06	197917.76	1.00e-05	1.00e-02
hexe3coa[x]	0.00	100000.00	1691.48	-194338.21	197679.61	1.00e-05	1.00e-02
succoa[x]	0.00	100000.00	1480.35	-194549.34	197468.47	1.00e-05	1.00e-02
hepcoa[m]	0.00	100000.00	2122.61	-193907.08	198110.73	1.00e-05	1.00e-02
omhdecacid[r]	0.00	100000.00	826.34	-195203.35	196814.47	1.00e-05	1.00e-02
hexdiac[c]	0.00	100000.00	1217.76	-194811.93	197205.88	1.00e-05	1.00e-02
omhdocosac[c]	0.00	100000.00	1870.16	-194159.53	197858.29	1.00e-05	1.00e-02
omhdecacid[c]	0.00	100000.00	826.34	-195203.35	196814.47	1.00e-05	1.00e-02
sebacid[c]	0.00	100000.00	695.85	-195333.84	196683.97	1.00e-05	1.00e-02
tdec4ecoa[m]	0.00	100000.00	2315.58	-193714.11	198303.71	1.00e-05	1.00e-02
ctdecdcoa[m]	0.00	100000.00	2219.13	-193810.56	198207.25	1.00e-05	1.00e-02
tddedi2coa[m]	0.00	100000.00	2412.07	-193617.62	198400.19	1.00e-05	1.00e-02
tddedicoa[m]	0.00	100000.00	2412.07	-193617.62	198400.19	1.00e-05	1.00e-02
ocdececrn[c]	0.00	100000.00	2044.14	-193985.55	198032.27	1.00e-05	1.00e-02
ocdececrn[m]	0.00	100000.00	2267.41	-193762.28	198255.53	1.00e-05	1.00e-02
octdececrn[c]	0.00	100000.00	2044.14	-193985.55	198032.27	1.00e-05	1.00e-02
octdececrn[m]	0.00	100000.00	2267.41	-193762.28	198255.53	1.00e-05	1.00e-02
octdececoa[c]	0.00	100000.00	2870.07	-193159.62	198858.20	1.00e-05	1.00e-02
subeac[x]	0.00	100000.00	507.64	-195522.05	196495.76	1.00e-05	1.00e-02
sebacid[x]	0.00	100000.00	676.82	-195352.86	196664.95	1.00e-05	1.00e-02
subeac[c]	0.00	100000.00	521.90	-195507.79	196510.02	1.00e-05	1.00e-02
c8dc[x]	0.00	100000.00	1099.92	-194929.77	197088.04	1.00e-05	1.00e-02
ttdcrn[e]	0.00	100000.00	1831.88	-194197.81	197820.00	1.00e-05	1.00e-02
4hpro_LT[e]	-0.01	70710.68	402.10	-138220.51	138983.16	1.00e-05	1.00e-02
alaala[c]	0.00	100000.00	521.89	-195507.80	196510.01	1.00e-05	1.00e-02
alaala[e]	0.00	100000.00	536.13	-195493.56	196524.25	1.00e-05	1.00e-02
bglc[e]	0.00	100000.00	98296030.83	98100001.15	98492018.96	1.00e-05	1.00e-02
glgchlo[e]	0.00	100000.00	98297952.08	98101922.39	98493940.20	1.00e-05	1.00e-02
gltcho[e]	0.00	100000.00	98298041.44	98102011.75	98494029.56	1.00e-05	1.00e-02
tdechola[e]	0.00	100000.00	1965.78	-194063.91	197953.90	1.00e-05	1.00e-02
gltdechol[e]	0.00	100000.00	98297996.02	98101966.33	98493984.14	1.00e-05	1.00e-02
carn[e]	0.00	100000.00	624.97	-195404.72	196613.09	1.00e-05	1.00e-02
glygly[c]	-520.70	4.86	-172.80	-212.02	-175.14	1.00e-05	1.00e-02
glygly[e]	-520.70	4.86	-163.31	-202.54	-165.66	1.00e-05	1.00e-02
glyphe[e]	0.00	100000.00	625.46	-195404.22	196613.59	1.00e-05	1.00e-02
glyphe[c]	0.00	100000.00	608.86	-195420.83	196596.98	1.00e-05	1.00e-02
glypro[e]	0.00	100000.00	535.42	-195494.27	196523.55	1.00e-05	1.00e-02
glypro[c]	0.00	100000.00	521.42	-195508.27	196509.54	1.00e-05	1.00e-02
glysar[c]	0.00	100000.00	434.44	-195595.25	196422.56	1.00e-05	1.00e-02
glysar[e]	0.00	100000.00	446.06	-195583.63	196434.19	1.00e-05	1.00e-02
dchac[e]	0.00	100000.00	1742.52	-194287.17	197730.64	1.00e-05	1.00e-02
gum[e]	0.00	100000.00	226080870.92	225884841.23	226276859.05	1.00e-05	1.00e-02
gumdchac[e]	0.00	100000.00	226082612.70	225886583.01	226278600.83	1.00e-05	1.00e-02
gumgchol[e]	0.00	100000.00	226082792.16	225886762.47	226278780.29	1.00e-05	1.00e-02
gumtchol[e]	0.00	100000.00	226082881.52	225886851.83	226278869.65	1.00e-05	1.00e-02
5HPET[r]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
leugly[e]	0.00	100000.00	714.85	-195314.84	196702.97	1.00e-05	1.00e-02
leugly[c]	0.00	100000.00	695.86	-195333.83	196683.98	1.00e-05	1.00e-02
leuleu[c]	0.00	100000.00	1043.79	-194985.90	197031.92	1.00e-05	1.00e-02
leuleu[e]	0.00	100000.00	1072.29	-194957.40	197060.41	1.00e-05	1.00e-02
pect[e]	0.00	100000.00	156781.43	-39248.26	352769.55	1.00e-05	1.00e-02
pectindchac[e]	0.00	100000.00	158568.63	-37461.06	354556.75	1.00e-05	1.00e-02
pectingchol[e]	0.00	100000.00	158748.09	-37281.60	354736.21	1.00e-05	1.00e-02
pectintchol[e]	0.00	100000.00	158837.45	-37192.24	354825.57	1.00e-05	1.00e-02
progly[e]	0.00	100000.00	536.14	-195493.55	196524.26	1.00e-05	1.00e-02
progly[c]	0.00	100000.00	521.89	-195507.79	196510.02	1.00e-05	1.00e-02
psyl[e]	0.00	100000.00	689354532.25	689158502.56	689550520.37	1.00e-05	1.00e-02
psylchol[e]	0.00	100000.00	689356453.49	689160423.80	689552441.61	1.00e-05	1.00e-02
psyltchol[e]	0.00	100000.00	689356542.85	689160513.16	689552530.97	1.00e-05	1.00e-02
psyltdechol[e]	0.00	100000.00	689356497.43	689160467.74	689552485.55	1.00e-05	1.00e-02
sbt_D[e]	-946.62	4.86	-321.10	-360.32	-323.44	1.00e-05	1.00e-02
thm[e]	0.00	100000.00	758.55	-195271.14	196746.68	1.00e-05	1.00e-02
1a25dhvitd3[c]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
1a25dhvitd3[n]	0.00	100000.00	1913.67	-194116.02	197901.79	1.00e-05	1.00e-02
4abut[n]	47.44	70710.68	438.86	-138183.76	139019.91	1.00e-05	1.00e-02
oh1[c]	0.00	100000.00	43.49	-195986.20	196031.62	1.00e-05	1.00e-02
oh1[e]	0.00	100000.00	44.68	-195985.01	196032.80	1.00e-05	1.00e-02
hyptaur[e]	0.00	100000.00	312.73	-195716.95	196300.86	1.00e-05	1.00e-02
cysam[e]	0.00	100000.00	357.40	-195672.29	196345.52	1.00e-05	1.00e-02
q10[e]	0.00	100000.00	4021.20	-192008.49	200009.33	1.00e-05	1.00e-02
dhap[m]	0.00	100000.00	241.17	-195788.52	196229.30	1.00e-05	1.00e-02
dpcoa[e]	0.00	100000.00	1474.16	-194555.53	197462.28	1.00e-05	1.00e-02
pan4p[e]	0.00	100000.00	933.99	-195095.70	196922.11	1.00e-05	1.00e-02
5dpmev[c]	0.00	100000.00	433.47	-195596.22	196421.59	1.00e-05	1.00e-02
slfcys[e]	0.00	100000.00	267.96	-195761.72	196256.09	1.00e-05	1.00e-02
fmn[e]	19.32	70710.68	867.92	-137754.70	139448.97	1.00e-05	1.00e-02
ptth[e]	0.00	100000.00	982.68	-195047.01	196970.80	1.00e-05	1.00e-02
q10h2[e]	0.00	100000.00	4110.56	-191919.13	200098.68	1.00e-05	1.00e-02
fe3[c]	-3.52	4.86	-10.86	-50.08	-13.20	1.00e-05	1.00e-02
6pgl[c]	0.00	100000.00	391.11	-195638.58	196379.23	1.00e-05	1.00e-02
glu5sa[c]	0.00	100000.00	391.38	-195638.31	196379.50	1.00e-05	1.00e-02
mal_L[x]	0.00	100000.00	169.19	-195860.50	196157.31	1.00e-05	1.00e-02
5pmev[c]	0.00	100000.00	433.97	-195595.72	196422.10	1.00e-05	1.00e-02
1pyr5c[c]	0.00	100000.00	260.77	-195768.92	196248.89	1.00e-05	1.00e-02
pheme[e]	0.00	100000.00	1337.44	-194692.25	197325.56	1.00e-05	1.00e-02
slfcys[c]	0.00	100000.00	260.88	-195768.81	196249.01	1.00e-05	1.00e-02
34hpp[e]	0.00	100000.00	312.72	-195716.96	196300.85	1.00e-05	1.00e-02
3mob[e]	0.00	100000.00	312.76	-195716.93	196300.88	1.00e-05	1.00e-02
3mop[e]	0.00	100000.00	402.12	-195627.57	196390.24	1.00e-05	1.00e-02
4mop[e]	0.00	100000.00	402.12	-195627.57	196390.24	1.00e-05	1.00e-02
5mta[e]	694.99	70710.68	1365.19	-137257.43	139946.24	1.00e-05	1.00e-02
5oxpro[e]	0.00	100000.00	268.03	-195761.66	196256.16	1.00e-05	1.00e-02
ahcys[e]	5.06	70710.68	898.63	-137723.99	139479.68	1.00e-05	1.00e-02
aicar[e]	0.00	100000.00	577.94	-195451.75	196566.07	1.00e-05	1.00e-02
anth[e]	0.00	100000.00	268.07	-195761.62	196256.20	1.00e-05	1.00e-02
cbasp[e]	0.00	100000.00	268.07	-195761.62	196256.19	1.00e-05	1.00e-02
mal_L[e]	0.00	100000.00	178.71	-195850.98	196166.83	1.00e-05	1.00e-02
idour[e]	0.00	100000.00	402.12	-195627.57	196390.24	1.00e-05	1.00e-02
5hoxindoa[e]	0.00	100000.00	357.41	-195672.28	196345.53	1.00e-05	1.00e-02
glyald[e]	-435.57	2.44	-167.49	-201.97	-174.57	1.00e-05	1.00e-02
pep[e]	0.00	100000.00	89.25	-195940.43	196077.38	1.00e-05	1.00e-02
gudac[e]	358.55	34085.57	671.31	-66166.09	67467.14	1.00e-05	1.00e-02
Lkynr[e]	0.00	100000.00	536.04	-195493.65	196524.16	1.00e-05	1.00e-02
cala[e]	0.00	100000.00	312.76	-195716.93	196300.88	1.00e-05	1.00e-02
crtn[e]	-23.46	4.86	289.30	250.08	286.96	1.00e-05	1.00e-02
kynate[e]	0.00	100000.00	268.08	-195761.61	196256.20	1.00e-05	1.00e-02
3hanthrn[e]	0.00	100000.00	312.75	-195716.94	196300.87	1.00e-05	1.00e-02
hLkynr[e]	0.00	100000.00	536.02	-195493.67	196524.14	1.00e-05	1.00e-02
quln[e]	0.00	100000.00	133.98	-195895.70	196122.11	1.00e-05	1.00e-02
2pg[e]	0.00	100000.00	178.62	-195851.07	196166.74	1.00e-05	1.00e-02
cholp[e]	0.00	100000.00	580.69	-195449.00	196568.81	1.00e-05	1.00e-02
cyst_L[e]	0.00	100000.00	625.40	-195404.29	196613.52	1.00e-05	1.00e-02
cyst_L[c]	0.00	100000.00	608.82	-195420.87	196596.94	1.00e-05	1.00e-02
dcmp[e]	0.00	100000.00	535.85	-195493.84	196523.97	1.00e-05	1.00e-02
dmgly[e]	0.00	100000.00	402.10	-195627.59	196390.22	1.00e-05	1.00e-02
ethamp[e]	0.00	100000.00	312.39	-195717.29	196300.52	1.00e-05	1.00e-02
fum[e]	0.00	100000.00	89.36	-195940.33	196077.48	1.00e-05	1.00e-02
g3pc[e]	0.00	100000.00	938.28	-195091.41	196926.40	1.00e-05	1.00e-02
icit[e]	0.00	100000.00	223.37	-195806.32	196211.50	1.00e-05	1.00e-02
L2aadp[e]	0.00	100000.00	446.76	-195582.92	196434.89	1.00e-05	1.00e-02
xan[e]	252.06	70710.68	430.59	-138192.03	139011.64	1.00e-05	1.00e-02
xmp[e]	0.00	100000.00	491.30	-195538.39	196479.43	1.00e-05	1.00e-02
xtsn[e]	-252.06	70710.68	284.10	-138338.52	138865.16	1.00e-05	1.00e-02
3pg[e]	0.00	100000.00	178.43	-195851.26	196166.55	1.00e-05	1.00e-02
udpglcur[e]	0.00	100000.00	846.95	-195182.74	196835.07	1.00e-05	1.00e-02
glyc3p[e]	0.00	100000.00	312.43	-195717.25	196300.56	1.00e-05	1.00e-02
nicrnt[e]	0.00	100000.00	535.99	-195493.70	196524.11	1.00e-05	1.00e-02
orot5p[e]	0.00	100000.00	443.94	-195585.75	196432.07	1.00e-05	1.00e-02
hcys_L[e]	-5.06	70710.68	397.01	-138225.61	138978.06	1.00e-05	1.00e-02
retinal[e]	-3.85	70710.68	1247.19	-137375.43	139828.25	1.00e-05	1.00e-02
argsuc[e]	0.00	100000.00	759.47	-195270.22	196747.59	1.00e-05	1.00e-02
acrn[e]	-0.00	100000.00	804.24	-195225.45	196792.36	1.00e-05	1.00e-02
pcrn[e]	0.00	100000.00	848.92	-195180.77	196837.04	1.00e-05	1.00e-02
lneldccrn[e]	0.00	100000.00	2010.60	-194019.09	197998.72	1.00e-05	1.00e-02
odecrn[e]	0.00	100000.00	2099.96	-193929.73	198088.08	1.00e-05	1.00e-02
stcrn[e]	0.00	100000.00	2189.32	-193840.37	198177.44	1.00e-05	1.00e-02
pmtcrn[e]	-79.05	75038.81	1931.55	-145174.21	148995.74	1.00e-05	1.00e-02
hdcecrn[e]	0.00	100000.00	1921.24	-194108.45	197909.36	1.00e-05	1.00e-02
pcreat[e]	0.00	100000.00	357.44	-195672.25	196345.56	1.00e-05	1.00e-02
HC00342[e]	0.00	100000.00	134.00	-195895.68	196122.13	1.00e-05	1.00e-02
bgly[e]	0.00	100000.00	356.95	-195672.74	196345.08	1.00e-05	1.00e-02
15kprostgf2[c]	0.00	100000.00	1348.26	-194681.43	197336.39	1.00e-05	1.00e-02
adpoh[c]	0.00	100000.00	347.94	-195681.75	196336.06	1.00e-05	1.00e-02
phlac[c]	0.00	100000.00	391.43	-195638.26	196379.55	1.00e-05	1.00e-02
and19one[c]	0.00	100000.00	1130.80	-194898.88	197118.93	1.00e-05	1.00e-02
ttdceacoa[c]	0.00	100000.00	2423.73	-193605.96	198411.86	1.00e-05	1.00e-02
21hprgnlone[c]	0.00	100000.00	1391.76	-194637.93	197379.88	1.00e-05	1.00e-02
3mhis[c]	0.00	100000.00	477.96	-195551.73	196466.09	1.00e-05	1.00e-02
hmcr[c]	0.00	100000.00	652.37	-195377.32	196640.49	1.00e-05	1.00e-02
phacgly[c]	0.00	100000.00	434.87	-195594.82	196423.00	1.00e-05	1.00e-02
pcholmyr_hs[e]	0.00	100000.00	2099.96	-193929.73	198088.09	1.00e-05	1.00e-02
pcholole_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
peole_hs[e]	0.00	100000.00	2055.27	-193974.42	198043.39	1.00e-05	1.00e-02
pcholpalme_hs[e]	0.00	100000.00	2189.32	-193840.37	198177.45	1.00e-05	1.00e-02
pcholpalm_hs[e]	0.00	100000.00	2278.68	-193751.01	198266.81	1.00e-05	1.00e-02
pepalm_hs[e]	0.00	100000.00	1965.91	-194063.78	197954.03	1.00e-05	1.00e-02
pail_hs[e]	0.00	100000.00	714.14	-195315.55	196702.26	1.00e-05	1.00e-02
pailpalm_hs[e]	0.00	100000.00	2144.64	-193885.05	198132.77	1.00e-05	1.00e-02
pcholste_hs[e]	0.00	100000.00	2457.40	-193572.29	198445.53	1.00e-05	1.00e-02
peste_hs[e]	0.00	100000.00	2144.63	-193885.06	198132.75	1.00e-05	1.00e-02
pailste_hs[e]	0.00	100000.00	2323.36	-193706.33	198311.49	1.00e-05	1.00e-02
pchol2linl_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
pe2linl_hs[e]	0.00	100000.00	1965.91	-194063.78	197954.03	1.00e-05	1.00e-02
pchol2ole_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
pchol2palm_hs[e]	0.00	100000.00	2144.64	-193885.05	198132.77	1.00e-05	1.00e-02
pchol2ste_hs[e]	0.00	100000.00	2457.40	-193572.29	198445.53	1.00e-05	1.00e-02
xolest183_hs[e]	0.00	100000.00	3306.32	-192723.37	199294.45	1.00e-05	1.00e-02
xolest181_hs[e]	0.00	100000.00	3485.04	-192544.65	199473.17	1.00e-05	1.00e-02
xolest205_hs[e]	0.00	100000.00	3306.32	-192723.37	199294.45	1.00e-05	1.00e-02
xolest204_hs[e]	0.00	100000.00	3395.68	-192634.01	199383.81	1.00e-05	1.00e-02
xolest226_hs[e]	0.00	100000.00	3395.68	-192634.01	199383.81	1.00e-05	1.00e-02
pcholn15_hs[e]	0.00	100000.00	2189.32	-193840.37	198177.45	1.00e-05	1.00e-02
pcholar_hs[e]	0.00	100000.00	2278.68	-193751.01	198266.81	1.00e-05	1.00e-02
pcholn183_hs[e]	0.00	100000.00	2189.32	-193840.37	198177.45	1.00e-05	1.00e-02
pcholn1836_hs[e]	0.00	100000.00	2189.32	-193840.37	198177.45	1.00e-05	1.00e-02
pcholn19_hs[e]	0.00	100000.00	2546.76	-193482.93	198534.89	1.00e-05	1.00e-02
pcholn201_hs[e]	0.00	100000.00	2546.76	-193482.93	198534.89	1.00e-05	1.00e-02
pcholn204_hs[e]	0.00	100000.00	2278.68	-193751.01	198266.81	1.00e-05	1.00e-02
pcholn205_hs[e]	0.00	100000.00	2189.32	-193840.37	198177.45	1.00e-05	1.00e-02
pcholn224_hs[e]	0.00	100000.00	2457.40	-193572.29	198445.53	1.00e-05	1.00e-02
pcholn225_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
pcholn2254_hs[e]	0.00	100000.00	2368.04	-193661.65	198356.17	1.00e-05	1.00e-02
pcholn226_hs[e]	0.00	100000.00	2278.68	-193751.01	198266.81	1.00e-05	1.00e-02
