Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
abt_D[c]	-795.82	7.19	-273.92	-317.70	-271.70	1.00e-05	1.00e-02
acglu[c]	-715.49	100000.00	-324.19	-196353.88	195663.94	1.00e-05	1.00e-02
acglu[e]	-715.49	100000.00	-313.45	-196343.15	195674.68	1.00e-05	1.00e-02
acgly[m]	-382.93	100000.00	-93.50	-196123.19	195894.63	1.00e-05	1.00e-02
acgly[c]	-382.93	100000.00	-122.13	-196151.82	195865.99	1.00e-05	1.00e-02
acgly[e]	-382.93	100000.00	-114.95	-196144.64	195873.18	1.00e-05	1.00e-02
aclys[e]	-531.13	13.00	183.53	128.36	197.13	1.00e-05	1.00e-02
aclys[m]	-531.13	13.00	240.67	185.51	254.27	1.00e-05	1.00e-02
acorn[e]	-534.39	12.80	90.94	36.17	104.14	1.00e-05	1.00e-02
acthr_L[m]	-539.86	100000.00	-57.45	-196087.15	195930.67	1.00e-05	1.00e-02
acthr_L[c]	-539.86	100000.00	-105.09	-196134.78	195883.04	1.00e-05	1.00e-02
acthr_L[e]	-539.86	100000.00	-93.16	-196122.85	195894.97	1.00e-05	1.00e-02
adpac[e]	-686.98	49.28	-329.54	-455.81	-244.84	1.00e-05	1.00e-02
adpoh[e]	-850.50	49.04	-493.07	-618.87	-408.83	1.00e-05	1.00e-02
alltn[e]	-374.65	31.47	-107.14	-198.51	-57.32	1.00e-05	1.00e-02
amet[e]	-364.15	100000.00	663.44	-195366.25	196651.57	1.00e-05	1.00e-02
and19one[e]	-1477.80	250713.28	-316.12	-491743.83	491070.02	1.00e-05	1.00e-02
pa_hs[e]	0.00	100000.00	220.44	-195809.25	196208.56	1.00e-05	1.00e-02
aracheth[e]	144.71	100000.01	1842.48	-194187.23	197830.62	1.00e-05	1.00e-02
biliverd[e]	-351.97	138.88	1077.59	775.69	1337.92	1.00e-05	1.00e-02
C02356[e]	-367.72	6.27	34.36	-7.62	34.78	1.00e-05	1.00e-02
C02712[e]	-329.62	100000.01	206.38	-195823.33	196194.53	1.00e-05	1.00e-02
C04717[e]	0.00	100000.00	1340.39	-194689.30	197328.51	1.00e-05	1.00e-02
C04805[e]	-79.94	46.27	1305.14	1184.75	1383.96	1.00e-05	1.00e-02
C05957[e]	-367.85	53.82	927.87	792.70	1021.47	1.00e-05	1.00e-02
C06314[e]	-406.99	44.82	978.09	860.56	1054.05	1.00e-05	1.00e-02
C06315[e]	-406.99	44.82	978.09	860.56	1054.05	1.00e-05	1.00e-02
C11695[e]	109.83	41.71	1762.76	1651.32	1832.64	1.00e-05	1.00e-02
C14768[e]	-41.16	46.95	1343.92	1222.21	1424.06	1.00e-05	1.00e-02
C14769[e]	-41.16	46.95	1343.92	1222.21	1424.06	1.00e-05	1.00e-02
C14770[e]	-41.16	46.95	1343.92	1222.21	1424.06	1.00e-05	1.00e-02
C14771[e]	-41.16	46.95	1343.92	1222.21	1424.06	1.00e-05	1.00e-02
C14825[e]	-213.40	39.94	1171.68	1063.70	1238.09	1.00e-05	1.00e-02
C14826[e]	-213.40	39.94	1171.67	1063.69	1238.09	1.00e-05	1.00e-02
CE0955[c]	-832.73	45.61	602.52	483.44	680.04	1.00e-05	1.00e-02
CE0955[e]	-832.73	45.61	641.71	522.63	719.23	1.00e-05	1.00e-02
CE1243[e]	-125.11	34.50	1036.56	939.25	1092.31	1.00e-05	1.00e-02
CE1273[e]	-1923.17	250713.28	221.47	-491206.24	491607.62	1.00e-05	1.00e-02
CE1297[e]	-1200.38	250713.29	765.54	-490662.20	492151.72	1.00e-05	1.00e-02
CE1556[e]	-520.81	100000.00	-118.75	-196148.44	195869.37	1.00e-05	1.00e-02
CE2028[e]	-526.05	25.32	-123.93	-203.25	-86.17	1.00e-05	1.00e-02
CE2176[e]	-640.68	19.01	-59.89	-126.85	-34.50	1.00e-05	1.00e-02
CE2445[e]	-243.46	45.48	1141.61	1022.79	1218.87	1.00e-05	1.00e-02
CE2510[e]	-151.07	40.41	1502.08	1393.18	1569.42	1.00e-05	1.00e-02
CE2537[e]	-158.16	42.87	1316.28	1202.56	1388.42	1.00e-05	1.00e-02
eidi1114ac[e]	-72.85	41.67	1490.94	1379.58	1560.73	1.00e-05	1.00e-02
CE5304[e]	-377.35	46.45	918.36	797.63	997.53	1.00e-05	1.00e-02
CE6031[e]	-1339.57	269920.63	-43.85	-529117.97	528988.71	1.00e-05	1.00e-02
CE6247[e]	-395.70	44.32	989.37	872.82	1064.36	1.00e-05	1.00e-02
CE7082[e]	-1.72	50.40	1293.99	1165.52	1380.90	1.00e-05	1.00e-02
CE7083[e]	-165.24	49.77	1130.47	1003.24	1216.14	1.00e-05	1.00e-02
CE7172[e]	-243.46	45.48	1141.61	1022.79	1218.87	1.00e-05	1.00e-02
cortsn[c]	-1802.98	250713.28	-585.19	-492012.90	490800.96	1.00e-05	1.00e-02
cortsn[e]	-1802.98	250713.28	-551.94	-491979.65	490834.21	1.00e-05	1.00e-02
didecaeth[e]	-276.90	20.53	1018.53	948.60	1046.90	1.00e-05	1.00e-02
diholineth[e]	20.97	38.11	1763.24	1658.86	1826.05	1.00e-05	1.00e-02
docohxeth[e]	271.43	52.99	1924.36	1790.82	2016.34	1.00e-05	1.00e-02
docteteth[e]	115.00	44.33	1946.59	1830.02	2021.60	1.00e-05	1.00e-02
dodecanac[e]	-639.56	51.72	254.02	122.97	343.50	1.00e-05	1.00e-02
forglu[e]	-624.07	51.18	-266.63	-396.64	-178.19	1.00e-05	1.00e-02
HC00319[e]	-710.69	48.93	-621.41	-747.00	-537.38	1.00e-05	1.00e-02
HC00900[e]	-711.99	49.14	-533.45	-659.46	-449.01	1.00e-05	1.00e-02
hepdeceth[e]	-237.39	28.99	1504.84	1418.32	1549.80	1.00e-05	1.00e-02
hexdeceeth[e]	-247.84	27.59	1405.03	1321.26	1447.24	1.00e-05	1.00e-02
hexdiac[e]	-607.96	54.51	643.07	506.55	738.02	1.00e-05	1.00e-02
hgentis[e]	-252.46	57735.03	60.27	-113130.08	113209.05	1.00e-05	1.00e-02
hmcarn[e]	-356.96	21.73	357.33	285.05	388.05	1.00e-05	1.00e-02
hmcr[e]	-471.81	17.03	198.36	135.29	219.86	1.00e-05	1.00e-02
hxcoa[e]	-3006.73	200000.01	-1130.48	-393160.18	390857.67	1.00e-05	1.00e-02
leuktrB4wcooh[e]	-590.52	62.62	660.51	508.10	771.36	1.00e-05	1.00e-02
leuktrB4woh[e]	-395.70	44.32	989.37	872.82	1064.36	1.00e-05	1.00e-02
lineth[e]	-73.05	32.38	1579.81	1486.66	1631.40	1.00e-05	1.00e-02
Lpipecol[e]	-307.01	23.92	184.47	107.89	219.48	1.00e-05	1.00e-02
lthstrl[e]	-1216.13	250713.28	839.15	-490588.57	492225.30	1.00e-05	1.00e-02
mev_R[e]	-670.39	24.79	-178.91	-257.18	-142.20	1.00e-05	1.00e-02
mi1p_D[e]	-1917.30	43.67	-1425.97	-1541.26	-1352.25	1.00e-05	1.00e-02
Nacasp[e]	-723.39	100000.00	-410.72	-196440.42	195577.41	1.00e-05	1.00e-02
nwharg[e]	-218.29	141421.36	451.82	-276763.74	277625.81	1.00e-05	1.00e-02
oleth[e]	-151.27	30.80	1590.95	1500.89	1639.45	1.00e-05	1.00e-02
pcollg5hlys[e]	-533.15	11.79	92.27	39.48	103.50	1.00e-05	1.00e-02
pendecaeth[e]	-253.20	25.56	1310.32	1230.53	1348.54	1.00e-05	1.00e-02
pmeth[e]	-247.84	27.59	1405.03	1321.26	1447.24	1.00e-05	1.00e-02
saccrp_L[e]	-984.13	29.72	-135.24	-223.19	-88.87	1.00e-05	1.00e-02
sebacid[e]	-655.37	50.66	59.49	-69.48	146.90	1.00e-05	1.00e-02
sphmyln180241_hs[e]	-761.10	122474.51	3528.11	-236551.62	243566.28	1.00e-05	1.00e-02
sphmyln18114_hs[e]	-840.12	122474.50	2555.49	-237524.23	242593.64	1.00e-05	1.00e-02
sphmyln18115_hs[e]	-832.22	122474.50	2652.75	-237426.96	242690.90	1.00e-05	1.00e-02
sphmyln18116_hs[e]	-824.32	122474.50	2750.01	-237329.70	242788.17	1.00e-05	1.00e-02
sphmyln181161_hs[e]	-746.10	122474.50	2738.87	-237340.85	242777.02	1.00e-05	1.00e-02
sphmyln18117_hs[e]	-816.41	122474.51	2847.28	-237232.44	242885.43	1.00e-05	1.00e-02
sphmyln18118_hs[e]	-808.51	122474.51	2944.54	-237135.18	242982.69	1.00e-05	1.00e-02
sphmyln181181_hs[e]	-730.29	122474.51	2933.39	-237146.33	242971.55	1.00e-05	1.00e-02
sphmyln18120_hs[e]	-792.71	122474.51	3139.06	-236940.66	243177.22	1.00e-05	1.00e-02
sphmyln181201_hs[e]	-714.49	122474.51	3127.92	-236951.80	243166.08	1.00e-05	1.00e-02
sphmyln18121_hs[e]	-784.80	122474.51	3236.32	-236843.40	243274.49	1.00e-05	1.00e-02
sphmyln18122_hs[e]	-776.90	122474.51	3333.59	-236746.14	243371.75	1.00e-05	1.00e-02
sphmyln181221_hs[e]	-698.68	122474.51	3322.45	-236757.28	243360.61	1.00e-05	1.00e-02
sphmyln18123_hs[e]	-769.00	122474.51	3430.85	-236648.88	243469.01	1.00e-05	1.00e-02
sphmyln1824_hs[e]	-839.32	122474.51	3539.25	-236540.48	243577.42	1.00e-05	1.00e-02
sphmyln1825_hs[e]	-831.41	122474.51	3636.51	-236443.22	243674.68	1.00e-05	1.00e-02
steeth[e]	-229.49	30.73	1602.11	1512.19	1650.46	1.00e-05	1.00e-02
subeac[e]	-671.17	49.84	-135.02	-262.39	-49.21	1.00e-05	1.00e-02
tetdeca511ac[e]	-120.27	34.51	907.37	810.04	963.13	1.00e-05	1.00e-02
tetdecaeth[e]	-261.10	23.86	1213.06	1136.60	1247.95	1.00e-05	1.00e-02
thrnt[e]	-835.02	24.34	-522.26	-599.65	-486.43	1.00e-05	1.00e-02
tmlys[e]	-363.06	100000.00	575.19	-195454.51	196563.32	1.00e-05	1.00e-02
trideceth[e]	-269.00	22.19	1115.79	1042.62	1147.40	1.00e-05	1.00e-02
txb2[e]	-662.20	39.09	812.24	705.94	876.97	1.00e-05	1.00e-02
urcan[e]	-103.34	31.40	119.45	28.22	169.11	1.00e-05	1.00e-02
xolest182_hs[e]	-1072.57	250713.29	2323.11	-489104.62	493709.28	1.00e-05	1.00e-02
galt[e]	-951.45	8.33	-325.93	-371.94	-321.48	1.00e-05	1.00e-02
glyc_R[e]	-679.39	24.25	-456.00	-533.21	-420.34	1.00e-05	1.00e-02
glyc2p[e]	-1343.07	32.87	-1030.46	-1124.56	-977.92	1.00e-05	1.00e-02
glyclt[e]	-523.77	24.28	-389.73	-467.01	-354.02	1.00e-05	1.00e-02
3hpppn[e]	-43.10	57735.03	358.98	-112831.37	113507.76	1.00e-05	1.00e-02
hxa[m]	-339.92	25.22	190.74	111.62	228.30	1.00e-05	1.00e-02
hxa[x]	-339.92	25.22	125.40	46.28	162.96	1.00e-05	1.00e-02
ind3ac[e]	-113.01	32.48	244.42	151.07	296.21	1.00e-05	1.00e-02
Lcyst[e]	-1140.97	70710.68	-873.07	-139495.70	137707.99	1.00e-05	1.00e-02
Lpipecol[c]	-307.01	23.92	171.40	94.83	206.41	1.00e-05	1.00e-02
oaa[e]	-834.40	49.92	-745.04	-872.56	-659.08	1.00e-05	1.00e-02
pac[e]	-224.15	26.97	88.61	6.06	129.60	1.00e-05	1.00e-02
pser_L[c]	-1712.20	57735.04	-1451.74	-114642.10	111697.06	1.00e-05	1.00e-02
pser_L[e]	-1712.20	57735.04	-1444.47	-114634.83	111704.33	1.00e-05	1.00e-02
saccrp_L[c]	-984.13	29.72	-157.80	-245.74	-111.42	1.00e-05	1.00e-02
ttdcea[e]	-198.48	32.70	918.51	824.72	970.72	1.00e-05	1.00e-02
txb2[c]	-662.20	39.09	773.05	666.75	837.78	1.00e-05	1.00e-02
acile_L[m]	-369.74	100000.00	305.60	-195724.09	196293.73	1.00e-05	1.00e-02
acile_L[c]	-369.74	100000.00	238.82	-195790.87	196226.94	1.00e-05	1.00e-02
acile_L[e]	-369.74	100000.00	255.56	-195774.13	196243.69	1.00e-05	1.00e-02
acleu_L[m]	-369.74	100000.00	305.60	-195724.09	196293.73	1.00e-05	1.00e-02
acleu_L[c]	-369.74	100000.00	238.82	-195790.87	196226.94	1.00e-05	1.00e-02
acleu_L[e]	-369.74	100000.00	255.56	-195774.13	196243.69	1.00e-05	1.00e-02
achom_L[m]	-528.57	100000.00	-46.17	-196075.86	195941.96	1.00e-05	1.00e-02
achom_L[c]	-528.57	100000.00	-93.81	-196123.50	195894.32	1.00e-05	1.00e-02
achom_L[e]	-528.57	100000.00	-81.87	-196111.57	195906.25	1.00e-05	1.00e-02
phacgly[e]	-235.54	100000.00	211.23	-195818.47	196199.35	1.00e-05	1.00e-02
estriol[e]	0.00	100000.00	1072.31	-194957.37	197060.44	1.00e-05	1.00e-02
ddca[e]	-292.51	30.03	735.12	646.58	782.11	1.00e-05	1.00e-02
hom_L[m]	-519.97	6.52	-86.08	-128.55	-85.18	1.00e-05	1.00e-02
urscholcoa[c]	-4443.03	320713.51	-1398.76	-630026.93	627187.83	1.00e-05	1.00e-02
7klitchol[c]	-1726.51	250713.28	-117.29	-491545.00	491268.86	1.00e-05	1.00e-02
bz[m]	-232.05	26.89	9.16	-73.23	49.99	1.00e-05	1.00e-02
bzcoa[m]	-2898.86	200000.01	-1162.15	-393191.86	390825.99	1.00e-05	1.00e-02
bgly[m]	-411.26	28.11	-26.88	-111.67	16.35	1.00e-05	1.00e-02
phaccoa[m]	-2890.96	200000.01	-1057.80	-393087.51	390930.34	1.00e-05	1.00e-02
pheacgly[m]	-235.54	100000.00	246.88	-195782.81	196235.01	1.00e-05	1.00e-02
pheacgly[c]	-235.54	100000.00	199.33	-195830.36	196187.46	1.00e-05	1.00e-02
pheacgly[e]	-235.54	100000.00	211.23	-195818.47	196199.35	1.00e-05	1.00e-02
pcresol[c]	273.23	57735.03	577.67	-112612.67	113726.46	1.00e-05	1.00e-02
pcs[c]	-86.45	100000.00	218.00	-195811.69	196206.13	1.00e-05	1.00e-02
pcresol[e]	273.23	57735.03	585.99	-112604.36	113734.77	1.00e-05	1.00e-02
pcs[e]	-86.45	100000.00	226.31	-195803.38	196214.44	1.00e-05	1.00e-02
normete_L[e]	-435.62	100000.00	189.80	-195839.90	196177.92	1.00e-05	1.00e-02
C05300[e]	0.00	100000.00	982.95	-195046.73	196971.08	1.00e-05	1.00e-02
dhbpt[e]	0.00	100000.00	580.83	-195448.86	196568.95	1.00e-05	1.00e-02
thbpt[e]	-256.19	100000.01	412.41	-195617.29	196400.55	1.00e-05	1.00e-02
alaargcys[e]	-594.54	100000.01	522.42	-195507.29	196510.56	1.00e-05	1.00e-02
alaarggly[e]	-629.84	100000.01	397.77	-195631.93	196385.90	1.00e-05	1.00e-02
alaasnleu[e]	-858.74	25.70	213.54	133.48	252.05	1.00e-05	1.00e-02
alaglylys[e]	-694.22	100000.00	333.37	-195696.32	196321.50	1.00e-05	1.00e-02
alahisala[e]	-554.59	27.01	293.77	211.15	334.83	1.00e-05	1.00e-02
alalysthr[e]	-851.15	100000.00	355.17	-195674.53	196343.30	1.00e-05	1.00e-02
argalaala[e]	-631.15	100000.01	485.69	-195544.01	196473.83	1.00e-05	1.00e-02
argalaphe[e]	-483.76	100000.01	811.80	-195217.90	196799.93	1.00e-05	1.00e-02
argalathr[e]	-786.77	100000.01	419.43	-195610.27	196407.56	1.00e-05	1.00e-02
argarg[e]	-379.14	141421.37	871.72	-276343.84	278045.72	1.00e-05	1.00e-02
argarglys[e]	-518.53	223606.81	1313.17	-436985.86	439570.64	1.00e-05	1.00e-02
argargmet[e]	-505.05	141421.37	1147.94	-276067.64	278321.96	1.00e-05	1.00e-02
argcysgly[e]	-593.23	100000.01	434.24	-195595.47	196422.38	1.00e-05	1.00e-02
argcysser[e]	-746.78	100000.01	370.05	-195659.66	196358.20	1.00e-05	1.00e-02
arggluglu[e]	-1313.86	43.12	-107.67	-221.88	-35.02	1.00e-05	1.00e-02
argglupro[e]	-903.92	36.71	346.81	245.17	406.88	1.00e-05	1.00e-02
argglygly[e]	-628.53	100000.01	309.58	-195720.12	196297.72	1.00e-05	1.00e-02
arghisthr[e]	-604.70	100000.01	690.37	-195339.33	196678.51	1.00e-05	1.00e-02
argleuphe[e]	-469.26	100000.01	1094.37	-194935.33	197082.51	1.00e-05	1.00e-02
arglysasp[e]	-949.38	100000.01	480.20	-195549.50	196468.34	1.00e-05	1.00e-02
argphearg[e]	-412.27	141421.37	1240.72	-275974.85	278414.73	1.00e-05	1.00e-02
argpromet[e]	-497.84	100000.02	886.39	-195143.33	196874.55	1.00e-05	1.00e-02
argprothr[e]	-708.08	100000.01	586.79	-195442.91	196574.93	1.00e-05	1.00e-02
argserser[e]	-935.63	100000.01	181.21	-195848.49	196169.34	1.00e-05	1.00e-02
argtyrval[e]	-678.62	100000.01	795.62	-195234.09	196783.75	1.00e-05	1.00e-02
argvalcys[e]	-587.94	100000.01	707.61	-195322.10	196695.75	1.00e-05	1.00e-02
argvaltrp[e]	-366.03	100000.01	1152.92	-194876.78	197141.07	1.00e-05	1.00e-02
asnasnarg[e]	-904.29	100000.01	302.02	-195727.69	196290.17	1.00e-05	1.00e-02
asncyscys[e]	-800.02	66.17	4.17	-155.21	121.99	1.00e-05	1.00e-02
asnmetpro[e]	-739.93	53.58	332.33	197.63	425.46	1.00e-05	1.00e-02
asnpheasp[e]	-897.19	100000.00	41.03	-195988.66	196029.17	1.00e-05	1.00e-02
asnphecys[e]	-689.24	39.39	293.67	186.78	359.01	1.00e-05	1.00e-02
asntyrgly[e]	-926.00	25.33	-32.47	-111.81	5.30	1.00e-05	1.00e-02
asntyrphe[e]	-779.92	31.59	381.69	290.08	431.73	1.00e-05	1.00e-02
asntyrthr[e]	-1082.93	25.79	-10.68	-90.92	27.99	1.00e-05	1.00e-02
aspalaarg[e]	-990.51	33.66	81.78	-13.89	135.89	1.00e-05	1.00e-02
aspasnglu[e]	-1375.83	100000.01	-571.61	-196601.32	195416.52	1.00e-05	1.00e-02
aspglu[e]	-1226.55	51.35	-690.42	-820.75	-601.65	1.00e-05	1.00e-02
aspglupro[e]	-1328.38	58.19	-479.51	-623.24	-377.33	1.00e-05	1.00e-02
aspglutrp[e]	-1148.55	58.19	-165.62	-309.36	-63.44	1.00e-05	1.00e-02
asphiscys[e]	-857.14	47.74	-53.46	-176.72	28.24	1.00e-05	1.00e-02
asphispro[e]	-815.05	41.58	77.99	-33.21	147.62	1.00e-05	1.00e-02
asplysglu[e]	-1386.15	36.34	-269.19	-370.10	-209.84	1.00e-05	1.00e-02
asplyshis[e]	-872.83	30.74	288.29	198.36	336.66	1.00e-05	1.00e-02
aspmetasp[e]	-1360.36	70.11	-511.49	-678.59	-385.94	1.00e-05	1.00e-02
aspprolys[e]	-976.21	31.43	185.13	93.84	234.86	1.00e-05	1.00e-02
aspvalasn[e]	-1037.98	100000.00	-99.73	-196129.42	195888.40	1.00e-05	1.00e-02
cysasnmet[e]	-782.02	74.01	200.85	26.10	334.05	1.00e-05	1.00e-02
cysaspphe[e]	-891.82	45.87	1.68	-117.91	79.72	1.00e-05	1.00e-02
cyscys[e]	-482.93	64.08	53.13	-102.15	166.86	1.00e-05	1.00e-02
cysglnmet[e]	-774.11	74.13	298.11	123.14	431.53	1.00e-05	1.00e-02
cysgluhis[e]	-849.23	47.92	43.76	-79.84	125.80	1.00e-05	1.00e-02
cysglutrp[e]	-772.79	49.29	254.76	128.47	339.49	1.00e-05	1.00e-02
cysleuthr[e]	-841.18	37.75	275.73	172.05	337.84	1.00e-05	1.00e-02
cyssermet[e]	-797.68	73.23	140.51	-32.72	272.16	1.00e-05	1.00e-02
cystyrasn[e]	-890.70	39.55	92.13	-15.07	157.77	1.00e-05	1.00e-02
glnasngln[e]	-1130.58	37.33	-58.38	-161.23	2.91	1.00e-05	1.00e-02
glnhishis[e]	-501.19	42.06	566.94	454.81	637.50	1.00e-05	1.00e-02
glnhislys[e]	-642.13	100000.01	697.71	-195331.99	196685.84	1.00e-05	1.00e-02
glnlyslys[e]	-783.07	200000.00	825.36	-391204.33	392813.49	1.00e-05	1.00e-02
glnlystrp[e]	-565.68	100000.01	908.72	-195120.99	196896.85	1.00e-05	1.00e-02
glnproglu[e]	-950.08	100000.00	77.17	-195952.53	196065.30	1.00e-05	1.00e-02
glntrpglu[e]	-770.25	100000.00	391.40	-195638.30	196379.53	1.00e-05	1.00e-02
glntyrleu[e]	-904.91	27.84	435.42	351.17	478.11	1.00e-05	1.00e-02
gluargleu[e]	-968.11	34.82	461.61	363.67	517.99	1.00e-05	1.00e-02
gluasnleu[e]	-1022.18	100000.00	94.79	-195934.90	196082.92	1.00e-05	1.00e-02
gluglu[e]	-1218.65	51.48	-593.16	-723.74	-504.15	1.00e-05	1.00e-02
gluilelys[e]	-1032.50	27.05	397.22	314.52	438.36	1.00e-05	1.00e-02
gluleu[e]	-872.90	29.17	-24.01	-110.87	21.28	1.00e-05	1.00e-02
glumet[e]	-832.79	52.81	-73.26	-206.45	18.37	1.00e-05	1.00e-02
glumethis[e]	-831.23	58.26	240.53	96.65	342.85	1.00e-05	1.00e-02
gluthr[e]	-1043.02	27.90	-372.85	-457.23	-330.03	1.00e-05	1.00e-02
gluthrlys[e]	-1202.62	25.25	48.38	-30.79	86.00	1.00e-05	1.00e-02
glutrpala[e]	-809.40	38.56	218.21	112.95	281.91	1.00e-05	1.00e-02
glyhisasn[e]	-689.86	28.66	113.81	27.95	158.10	1.00e-05	1.00e-02
glyhislys[e]	-512.15	100000.00	604.27	-195425.43	196592.40	1.00e-05	1.00e-02
glylyscys[e]	-657.61	100000.01	369.95	-195659.75	196358.09	1.00e-05	1.00e-02
glylysphe[e]	-546.84	100000.00	659.46	-195370.24	196647.59	1.00e-05	1.00e-02
glytyrlys[e]	-748.30	100000.00	457.97	-195571.73	196446.10	1.00e-05	1.00e-02
glyvalhis[e]	-546.69	27.17	391.02	308.07	432.40	1.00e-05	1.00e-02
hisargcys[e]	-412.47	100000.01	793.47	-195236.24	196781.61	1.00e-05	1.00e-02
hisargser[e]	-601.32	100000.01	604.63	-195425.08	196592.76	1.00e-05	1.00e-02
hisasp[e]	-713.23	33.00	-132.83	-227.20	-80.02	1.00e-05	1.00e-02
hiscyscys[e]	-481.37	67.86	367.11	204.41	488.25	1.00e-05	1.00e-02
hisglnala[e]	-683.26	29.16	299.28	212.44	344.56	1.00e-05	1.00e-02
hisglu[e]	-705.33	33.17	-35.54	-130.25	17.60	1.00e-05	1.00e-02
hisglugln[e]	-846.70	100000.01	180.52	-195849.18	196168.66	1.00e-05	1.00e-02
hisglylys[e]	-389.70	100000.01	1039.63	-194990.07	197027.77	1.00e-05	1.00e-02
hishislys[e]	-213.63	100000.01	991.74	-195037.97	196979.88	1.00e-05	1.00e-02
hislysala[e]	-513.46	100000.00	692.48	-195337.22	196680.61	1.00e-05	1.00e-02
hislysglu[e]	-864.93	31.22	385.69	294.80	435.01	1.00e-05	1.00e-02
hislysile[e]	-498.96	100000.00	975.05	-195054.65	196963.19	1.00e-05	1.00e-02
hislysthr[e]	-669.08	100000.00	626.21	-195403.48	196614.35	1.00e-05	1.00e-02
hislysval[e]	-506.87	100000.00	877.79	-195151.91	196865.92	1.00e-05	1.00e-02
hismet[e]	-166.57	100000.01	592.58	-195437.14	196580.73	1.00e-05	1.00e-02
hismetgln[e]	-628.65	53.12	532.61	398.81	624.84	1.00e-05	1.00e-02
hisphearg[e]	-301.69	100000.01	1082.97	-194946.73	197071.11	1.00e-05	1.00e-02
hisprolys[e]	-434.77	100000.01	859.75	-195169.95	196847.89	1.00e-05	1.00e-02
histrphis[e]	-114.00	33.57	1046.69	951.21	1100.60	1.00e-05	1.00e-02
ileargile[e]	-602.15	100000.01	1050.98	-194978.72	197039.12	1.00e-05	1.00e-02
ileasnhis[e]	-676.67	30.45	484.46	395.08	532.27	1.00e-05	1.00e-02
ileasp[e]	-880.80	28.89	-121.33	-207.64	-76.58	1.00e-05	1.00e-02
ileglnglu[e]	-1014.27	100000.00	192.06	-195837.64	196180.19	1.00e-05	1.00e-02
ileglyarg[e]	-615.34	100000.01	680.35	-195349.35	196668.49	1.00e-05	1.00e-02
ileprolys[e]	-602.34	100000.01	871.74	-195157.96	196859.88	1.00e-05	1.00e-02
ileserarg[e]	-768.89	100000.01	616.16	-195413.53	196604.30	1.00e-05	1.00e-02
iletrptyr[e]	-517.72	33.17	911.98	817.27	965.12	1.00e-05	1.00e-02
leualaarg[e]	-616.65	100000.01	768.40	-195261.30	196756.54	1.00e-05	1.00e-02
leuasnasp[e]	-1030.08	100000.00	-2.48	-196032.18	195985.65	1.00e-05	1.00e-02
leuasplys[e]	-1040.40	26.40	299.96	218.53	339.82	1.00e-05	1.00e-02
leuleutrp[e]	-449.15	33.28	1069.94	975.02	1123.29	1.00e-05	1.00e-02
leupro[e]	-462.96	25.25	430.25	351.06	467.87	1.00e-05	1.00e-02
leuproarg[e]	-537.96	100000.01	936.08	-195093.62	196924.22	1.00e-05	1.00e-02
leusertrp[e]	-462.99	100000.00	743.34	-195286.36	196731.47	1.00e-05	1.00e-02
leutrp[e]	-283.13	25.32	744.48	665.16	782.23	1.00e-05	1.00e-02
leutrparg[e]	-358.13	100000.01	1250.32	-194779.39	197238.46	1.00e-05	1.00e-02
leutyrtyr[e]	-830.31	32.56	554.67	461.17	606.60	1.00e-05	1.00e-02
leuval[e]	-535.05	18.91	447.88	381.12	473.07	1.00e-05	1.00e-02
lysargleu[e]	-492.88	100000.01	1115.56	-194914.15	197103.70	1.00e-05	1.00e-02
lyscyshis[e]	-476.85	100000.01	728.94	-195300.77	196717.08	1.00e-05	1.00e-02
lysglnphe[e]	-676.82	100000.00	752.90	-195276.79	196741.04	1.00e-05	1.00e-02
lysgluglu[e]	0.00	100000.00	2010.53	-194019.16	197998.65	1.00e-05	1.00e-02
lyslyslys[e]	-613.27	300000.00	1218.56	-586811.14	589206.69	1.00e-05	1.00e-02
lyspheile[e]	-533.65	100000.00	1030.11	-194999.59	197018.24	1.00e-05	1.00e-02
lystrparg[e]	-331.50	200000.01	1366.31	-390663.39	393354.44	1.00e-05	1.00e-02
lystyrile[e]	-735.11	100000.00	828.62	-195201.08	196816.75	1.00e-05	1.00e-02
lysvalphe[e]	-541.55	100000.00	932.85	-195096.85	196920.98	1.00e-05	1.00e-02
lysvaltrp[e]	-430.42	100000.01	1088.66	-194941.04	197076.80	1.00e-05	1.00e-02
metargleu[e]	-562.04	100000.02	1001.73	-195027.99	196989.88	1.00e-05	1.00e-02
metasntyr[e]	-872.70	51.58	288.91	158.12	378.14	1.00e-05	1.00e-02
metglntyr[e]	-864.79	51.78	386.18	254.99	475.80	1.00e-05	1.00e-02
metglyarg[e]	-575.23	100000.02	631.10	-195398.62	196619.26	1.00e-05	1.00e-02
methislys[e]	-458.85	100000.01	925.67	-195104.05	196913.82	1.00e-05	1.00e-02
metmetile[e]	-612.94	93.74	772.10	558.69	943.95	1.00e-05	1.00e-02
metphearg[e]	-429.15	100000.02	1045.26	-194984.46	197033.41	1.00e-05	1.00e-02
mettrpphe[e]	-276.15	55.44	1064.22	925.86	1161.01	1.00e-05	1.00e-02
pheasnmet[e]	-671.24	51.47	490.40	359.83	579.41	1.00e-05	1.00e-02
